,Unnamed: 0,type,rcvTime,noise,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,spd_noise_0,spd_noise_1,spd_noise_2,pos_noise_0,pos_noise_1,pos_noise_2,type_attack
10416,111,3,10889.16433188407,,10889.164220187628,175.0,28121.0,1.772100949784829e-08,3604.466402668708,5538.384868151853,1.895,2.688971008943075,-31.94372671727952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10417,112,3,10889.17158022976,,10889.171468936092,169.0,28160.0,2.0456215911127383e-09,3603.411485319276,5590.214171846485,1.895,2.311837658343655,-27.461676526879057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10419,114,3,10889.247351248694,,10889.247236341984,199.0,28199.0,7.216593512999999e-06,3606.038514712097,5418.41033527463,1.895,-3.728667919735458,32.32172605874553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10422,117,3,10889.427733947918,,10889.427627637844,187.0,28238.0,6.608182178769463e-09,3597.919343530237,5532.833148797562,1.895,-3.3875244518364642,41.35221290302331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10424,119,3,10889.515114252385,,10889.515000323625,211.0,28277.0,1.924345164672536e-08,3616.9263866348856,5381.574873254104,1.895,-3.742693408033013,32.43004022173472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10426,121,3,10889.673271953156,,10889.673154571048,205.0,28340.0,1.106588717132408e-08,3601.8111553045605,5485.324996056947,1.895,-3.195037558037136,39.002485505771276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10432,127,3,10890.16433544308,,10890.164220187628,175.0,28427.0,7.470161468749283e-08,3607.1555998543936,5506.438454559923,1.895,2.683860316231309,-31.883014061480075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10434,129,3,10890.247341837081,,10890.247236341984,199.0,28501.0,1.030909507e-06,3602.2996100882224,5450.820797566815,1.895,-3.73077220308278,32.33996690814876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10437,132,3,10890.427737597036,,10890.427627637844,187.0,28540.0,8.007261469101139e-09,3594.5375224567374,5574.11573937947,1.895,-3.385139006643863,41.323093279322144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10439,134,3,10890.515117896071,,10890.515000323625,211.0,28579.0,2.6508347575569234e-08,3613.1955281609394,5413.90236503101,1.895,-3.736765866922704,32.378678708609044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10441,136,3,10890.673270316564,,10890.673154571048,205.0,28646.0,9.577296743875827e-08,3598.6192085641483,5524.289751311529,1.895,-3.1913433781318,38.95738988620613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10447,142,3,10891.164333408853,,10891.164220187628,175.0,28733.0,1.1862911156e-05,3610.0764649815405,5474.503261374782,1.895,3.945731414478013,-31.864680999441987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10448,143,3,10891.171581789304,,10891.171468936092,169.0,28768.0,1.9985429951424642e-07,3608.024523565466,5535.417173594533,1.895,2.306329383851753,-27.39624526629924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10450,145,3,10891.247352807304,,10891.247236341984,199.0,28807.0,5.624045029813224e-07,3598.674572191331,5483.254232035001,1.895,-2.98950447124156,32.50003913974287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10453,148,3,10891.427735627982,,10891.427627637844,187.0,28846.0,1.9523255302803246e-09,3591.15638623435,5615.389969841946,1.895,-3.379256311894777,41.25128200559059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10455,150,3,10891.515115922188,,10891.515000323625,211.0,28881.0,1.1214733343317358e-07,3609.47585016436,5446.132979160943,1.895,-3.717982395760328,32.215921929222986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10457,152,3,10891.673268391523,,10891.673154571048,205.0,28952.0,7.0252580035251365e-09,3595.428081992093,5563.244494601025,1.895,-3.1940859210948522,38.99086867642279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10463,158,3,10892.164331754373,,10892.164220187628,175.0,29039.0,1.1069382207586873e-08,3614.0179019402085,5442.673261262133,1.895,3.934371505983389,-31.772941389629366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10464,159,3,10892.171579772892,,10892.171468936092,169.0,29074.0,1.536263308e-06,3610.330004338019,5508.031008745842,1.895,2.303268310907005,-27.35988363216503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10466,161,3,10892.247350824351,,10892.247236341984,199.0,29109.0,4.549429228999999e-06,3596.008858069372,5515.794742306964,1.895,-2.662059980291419,32.49590397547136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10470,165,3,10892.515112962312,,10892.515000323625,211.0,29179.0,2.0188355394053536e-07,3605.770285241722,5478.24130500657,1.895,-3.710891039431414,32.154476081032556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10472,167,3,10892.673265480733,,10892.673154571048,205.0,29250.0,1.4632067502876583e-08,3592.2371438567543,5602.196937604488,1.895,-3.18772595762184,38.91323128448544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10478,173,3,10893.171577269262,,10893.171468936092,169.0,29364.0,1.1012911732758059e-07,3612.63692875885,5480.65405873463,1.895,2.317531702850544,-27.368400238691873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10480,175,3,10893.247348317662,,10893.247236341984,199.0,29399.0,1.443789108e-06,3593.3437347406484,5548.328040735311,1.895,-2.662878359116031,32.5058939681451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10484,179,3,10893.515116595263,,10893.515000323625,211.0,29461.0,4.25476547639485e-08,3603.0631925750263,5510.401139775337,1.895,-2.643570664189901,32.27102641003809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10486,181,3,10893.673269162784,,10893.673154571048,205.0,29532.0,5.288911540107976e-08,3589.046449372445,5641.146406309345,1.895,-3.186971944739788,38.904026892989364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10492,187,3,10894.164333375864,,10894.164220187628,175.0,29615.0,1.492775468492497e-08,3621.9005268791175,5379.01527172061,1.895,3.945213402185278,-31.86049766947654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10493,188,3,10894.171581376257,,10894.171468936092,169.0,29650.0,1.209447531366316e-08,3616.0163126710754,5453.369661006612,1.895,3.382370520185657,-27.30851093965573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10495,190,3,10894.247352428236,,10894.247236341984,199.0,29685.0,1.5016131500000004e-06,3590.6800287657084,5580.84403745266,1.895,-2.663809279491071,32.51725776135633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10498,193,3,10894.427735428564,,10894.427627637844,187.0,29724.0,3.2076344405002622e-09,3584.8729624868024,5739.520792642778,1.895,-1.7302539615494532,41.398643334503696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10500,195,3,10894.515115711703,,10894.515000323625,211.0,29755.0,2.004008439903937e-07,3600.433063827231,5542.508075834077,1.895,-2.634632554027234,32.161915655775864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10502,197,3,10894.6732604337,,10894.673154571048,205.0,29826.0,1.4082008599595902e-08,3587.351084392652,5680.228407132066,1.895,-1.633523943314707,39.08424809911156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10508,203,3,10895.16433807223,,10895.164220187628,175.0,29913.0,2.1786364327424762e-09,3625.8415806707067,5347.188365963721,1.895,3.934053955412739,-31.77037693539464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10509,204,3,10895.171586072483,,10895.171468936092,169.0,29948.0,9.295993297243755e-09,3619.3950181000127,5426.090741202493,1.895,3.374573173185006,-27.24555688578361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10511,206,3,10895.247344129104,,10895.247236341984,199.0,29987.0,3.506969715000001e-06,3588.0164457212763,5613.358533550935,1.895,-2.661388675318925,32.487709320929355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10514,209,3,10895.427740188863,,10895.427627637844,187.0,30022.0,1.2248840854981711e-08,3584.4099036113007,5780.932527817296,1.895,-0.040195222793745,41.47219410277279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10516,211,3,10895.515107469191,,10895.515000323625,211.0,30061.0,6.140574366990288e-09,3597.8092953921423,5574.537369247536,1.895,-2.626530284872934,32.063008316016976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10518,213,3,10895.673265194058,,10895.673154571048,205.0,30128.0,9.672529525628567e-08,3585.718676385907,5719.285954954158,1.895,-1.6345247581358362,39.10819393408408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10524,219,3,10896.164330258036,,10896.164220187628,175.0,30215.0,3.1517461810380512e-09,3629.88052028433,5315.364911546989,1.895,4.628637631115965,-31.728026259840373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10525,220,3,10896.171578258209,,10896.171468936092,169.0,30242.0,5.135937096719472e-09,3622.7728773123667,5398.818653563766,1.895,3.377846940957112,-27.271988562172943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10527,222,3,10896.247349319705,,10896.247236341984,199.0,30277.0,1.5801486269999998e-06,3585.4868872683064,5645.91068115042,1.895,-1.773951004644943,32.55817636832063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10530,225,3,10896.427745439196,,10896.427627637844,187.0,30316.0,9.72232195952776e-09,3584.36974313954,5822.368866873232,1.895,-0.040212752788531,41.490281012017974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10532,227,3,10896.515112716801,,10896.515000323625,211.0,30355.0,8.91608440526618e-08,3595.186988591038,5606.548819964553,1.895,-2.623861975896366,32.03043530005058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10539,234,3,10897.1643362059,,10897.164220187628,175.0,30505.0,1.9710507253377064e-09,3634.867969490363,5283.6861113313,1.895,4.985237494181667,-31.664752077064563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10540,235,3,10897.171584205942,,10897.171468936092,169.0,30536.0,1.63277564857032e-08,3626.1531753047875,5371.526875754567,1.895,3.385812042602094,-27.336297029913272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10542,237,3,10897.247351787844,,10897.247236341984,199.0,30567.0,8.184310919910103e-07,3584.1225224854147,5678.521734268443,1.895,-1.360481522855749,32.518235419331944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10545,240,3,10897.42773496717,,10897.427627637844,187.0,30602.0,1.4557170725843302e-08,3584.329570433539,5863.817828841628,1.895,-0.040195193547076,41.4721639269693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10547,242,3,10897.51511524241,,10897.515000323625,211.0,30638.0,3.914607998602056e-07,3592.5662220087647,5638.541468671367,1.895,-2.6276687710521243,32.07690622994597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10549,244,3,10897.655031315924,,10897.654916200088,217.0,30694.0,1.4325924248139684e-09,3645.1043291979245,5184.270120154493,1.895,-5.779327524990047,37.048917849821876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10550,245,3,10897.673259972282,,10897.673154571048,205.0,30746.0,4.28794772147162e-08,3584.3938928522334,5797.451936384048,1.895,-0.037905432116496,39.109658535842364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10556,251,3,10898.171586886185,,10898.171468936092,169.0,30850.0,8.48849409466996e-09,3629.5340966793738,5344.230064895747,1.895,3.384995132700759,-27.329701480159013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10558,253,3,10898.247354048111,,10898.247236341984,199.0,30886.0,2.2052913138759585e-07,3582.7588425392646,5711.116418415617,1.895,-1.3633650805062492,32.587158227132285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10561,256,3,10898.427734189496,,10898.427627637844,187.0,30922.0,7.444294882259882e-09,3585.215694379063,5905.229778911482,1.895,1.767459972658211,41.41033744019619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10563,258,3,10898.515114462643,,10898.515000323625,211.0,30954.0,1.385717692342348e-07,3591.056833573085,5670.5092388513485,1.895,-1.3333395826117291,31.934527005432134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10565,260,3,10898.673267274517,,10898.673154571048,205.0,31050.0,1.0601476592777193e-08,3584.3560054187906,5836.543024443391,1.895,-0.037833418000458,39.035356590831064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10572,267,3,10899.247348355517,,10899.247236341984,199.0,31186.0,1.753255228792338e-07,3581.3947962784764,5743.719858216907,1.895,-1.3621171509028192,32.557330208198636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10575,270,3,10899.427744653036,,10899.427627637844,187.0,31222.0,3.832825998295012e-09,3587.4927351208526,5946.575644880963,1.895,3.075261106523525,41.35934065025407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10577,272,3,10899.515111924367,,10899.515000323625,211.0,31250.0,1.4059459665008591e-07,3589.7229130587657,5702.457679626073,1.895,-1.336703645380007,32.01509894278594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10584,1,3,10881.729829022348,,10881.72972320723,193.0,26043.0,6.733327146e-06,3645.4779364050096,5181.875076325684,1.895,-4.900336026851783,31.414060911118444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10592,9,3,10882.427735303196,,10882.427627637844,187.0,26168.0,4.7269517711675495e-08,3632.3014282470544,5244.938861521637,1.895,-6.392717664065855,40.98270841308123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10595,12,3,10882.673260312049,,10882.673154571048,205.0,26258.0,3.138725847000001e-06,3637.1115958985747,5214.101632562123,1.895,-6.015265173478026,38.56291980759234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10597,14,3,10882.729830330389,,10882.72972320723,193.0,26285.0,5.909653575282591e-07,3640.5897479392556,5213.211264163985,1.895,-4.889776393545767,31.346367397437632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10602,19,3,10883.171587946827,,10883.171468936092,169.0,26356.0,2.501228160060355e-09,3594.464794931618,5754.969900756115,1.895,-0.015999615425005,-27.46133992316154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10606,23,3,10883.427741304711,,10883.427627637844,187.0,26427.0,1.410427341577993e-08,3625.914724335084,5285.883016715023,1.895,-6.39371906544824,40.98912823998668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10608,25,3,10883.515108642725,,10883.515000323625,211.0,26463.0,4.984702376029068e-08,3644.87244221608,5185.75665326819,1.895,-5.176951022130773,33.18732712449801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10610,27,3,10883.673260738944,,10883.673154571048,205.0,26553.0,9.572794878613876e-07,3631.087996547454,5252.717981472994,1.895,-6.013325445770286,38.55048451808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10612,29,3,10883.729830753728,,10883.72972320723,193.0,26593.0,6.707335235880781e-07,3635.7030271456983,5244.538043352853,1.895,-4.887625294405932,31.332577575875533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10617,34,3,10884.17158091607,,10884.171468936092,169.0,26670.0,4.570455865952557e-09,3595.28721630169,5727.477140392917,1.895,1.182612885887695,-27.53875370187994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10621,38,3,10884.42773433801,,10884.427627637844,187.0,26738.0,3.5238727035866966e-08,3619.9163814802946,5326.894693837451,1.895,-4.749431100506438,41.16173620439416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10623,40,3,10884.515114667478,,10884.515000323625,211.0,26778.0,8.890639535706988e-08,3639.7294251110297,5218.726443853912,1.895,-5.13866814228536,32.941911154499905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10625,42,3,10884.673266808932,,10884.673154571048,205.0,26872.0,9.923919593719307e-07,3625.06211290929,5291.348974589152,1.895,-6.030881829675701,38.66303573654948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10627,44,3,10884.729836824732,,10884.72972320723,193.0,26908.0,5.209934123761661e-07,3630.8146526979594,5275.875423446007,1.895,-4.904233058609951,31.4390431964868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10632,49,3,10885.164328808136,,10885.164220187628,175.0,26949.0,5.857506418357997e-09,3594.6147363239484,5666.2945018510045,1.895,1.375358919164333,-31.998146282566246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10636,53,3,10885.42773628896,,10885.427627637844,187.0,27065.0,2.9786868724484516e-08,3615.1691846236545,5368.037066594999,1.895,-4.746078674510524,41.132681845755364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10638,55,3,10885.515109135857,,10885.515000323625,211.0,27101.0,8.288340999900747e-08,3634.610070889091,5251.544541321589,1.895,-5.121855074415443,32.83412941560597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10640,57,3,10885.67326132017,,10885.673154571048,205.0,27168.0,4.7731233900871656e-08,3619.554127824005,5330.0342255252945,1.895,-4.473876973199255,38.77360043440154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10642,59,3,10885.729831337794,,10885.72972320723,193.0,27203.0,3.483247212e-06,3625.924686507915,5307.223007551594,1.895,-4.903106950910217,31.431824178101515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10647,64,3,10886.164326511229,,10886.164220187628,175.0,27251.0,8.640006014044577e-09,3596.3952074448766,5634.2669188152195,1.895,2.6880956342304163,-31.93332767225322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10648,65,3,10886.171587765952,,10886.171468936092,169.0,27286.0,6.714363059929047e-09,3597.647556635097,5672.513397083629,1.895,1.1768189215966731,-27.40383334250286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10653,70,3,10886.515114090364,,10886.515000323625,211.0,27391.0,4.691847991425418e-08,3629.5168415271123,5284.19516293912,1.895,-5.088122830585324,32.61788572200179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10655,72,3,10886.673266317832,,10886.673154571048,205.0,27458.0,2.141805783544553e-07,3615.074549275285,5368.8572396142,1.895,-4.476082392998566,38.792714072662235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10657,74,3,10886.72983633775,,10886.72972320723,193.0,27497.0,6.549433438350043e-07,3621.8793801914785,5338.657711000436,1.895,-3.633751798116215,31.48607276133858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10662,79,3,10887.164331083133,,10887.164220187628,175.0,27545.0,2.342229672316572e-09,3599.0871311500823,5602.288115437701,1.895,2.693311380169567,-31.995288311602955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10666,83,3,10887.427738681672,,10887.427627637844,187.0,27646.0,1.9930630571351684e-08,3605.6698944948953,5450.364247710912,1.895,-4.752742032989014,41.19043095257649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10668,85,3,10887.515111404611,,10887.515000323625,211.0,27677.0,2.003410169599084e-09,3624.447903036051,5316.690065664236,1.895,-5.073393688627597,32.52346318442618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10670,87,3,10887.673263675291,,10887.673154571048,205.0,27740.0,3.248440113757837e-07,3610.595776087638,5407.673273907138,1.895,-4.48688917430932,38.8863728439877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10672,89,3,10887.729833698264,,10887.72972320723,193.0,27779.0,1.43512898e-06,3618.2431994997683,5370.164829866373,1.895,-3.641620886682013,31.55425757662414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10677,94,3,10888.164328015331,,10888.164220187628,175.0,27827.0,3.1285597227518527e-09,3601.7767539510082,5570.336645734397,1.895,2.691289779747861,-31.97127263746926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10678,95,3,10888.171576330833,,10888.171468936092,169.0,27862.0,2.329400967111102e-08,3601.1032838202673,5617.632655447998,1.895,2.310395827494343,-27.44454941925781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10682,99,3,10888.427742987844,,10888.427627637844,187.0,27932.0,7.622895965727099e-08,3601.3018060726904,5491.5427276712135,1.895,-3.380441927549834,41.26575506150638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10684,101,3,10888.515115651491,,10888.515000323625,211.0,27967.0,4.969998658978738e-09,3620.6642845554143,5349.186385421439,1.895,-3.750208131538193,32.49515450147413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10686,103,3,10888.673267965069,,10888.673154571048,205.0,28034.0,9.432026592171641e-08,3606.116983008899,5446.4894805895465,1.895,-4.481224060359153,38.83727518978734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10688,105,3,10888.729837991445,,10888.72972320723,193.0,28073.0,6.580792348695539e-07,3614.60618778465,5401.679149461731,1.895,-3.6453793492511393,31.58682425494917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10693,110,3,10889.16433188009,,10889.164220187628,175.0,28121.0,1.724140902835769e-08,3604.466402668708,5538.384868151853,1.895,2.688971008943075,-31.94372671727952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10694,111,3,10889.17158022593,,10889.171468936092,169.0,28160.0,1.2693361798760349e-08,3603.411485319276,5590.214171846485,1.895,2.311837658343655,-27.461676526879057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10698,115,3,10889.427733941788,,10889.427627637844,187.0,28238.0,7.99764918413716e-08,3597.919343530237,5532.833148797562,1.895,-3.3875244518364642,41.35221290302331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10700,117,3,10889.51511426068,,10889.515000323625,211.0,28277.0,1.400677688069973e-08,3616.9263866348856,5381.574873254104,1.895,-3.742693408033013,32.43004022173472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10702,119,3,10889.673271946143,,10889.673154571048,205.0,28340.0,2.5043541758135123e-09,3601.8111553045605,5485.324996056947,1.895,-3.195037558037136,39.002485505771276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10704,121,3,10889.729828976362,,10889.72972320723,193.0,28379.0,5.345965110000001e-06,3610.971624024138,5433.172257790851,1.895,-3.641132403163268,31.550024918900544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10709,126,3,10890.164335437503,,10890.164220187628,175.0,28427.0,9.539839535763266e-08,3607.1555998543936,5506.438454559923,1.895,2.683860316231309,-31.883014061480075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10710,127,3,10890.17158381338,,10890.171468936092,169.0,28466.0,3.054907644138594e-08,3605.7162595944337,5562.83639928384,1.895,2.306256175026487,-27.395375639026277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10714,131,3,10890.427737588176,,10890.427627637844,187.0,28540.0,2.9647279194980126e-08,3594.5375224567374,5574.11573937947,1.895,-3.385139006643863,41.323093279322144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10716,133,3,10890.515117907338,,10890.515000323625,211.0,28579.0,7.079236695235139e-08,3613.1955281609394,5413.90236503101,1.895,-3.736765866922704,32.378678708609044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10718,135,3,10890.673270307054,,10890.673154571048,205.0,28646.0,6.34564992175162e-08,3598.6192085641483,5524.289751311529,1.895,-3.1913433781318,38.95738988620613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10720,137,3,10890.729840340868,,10890.72972320723,193.0,28685.0,2.685552876372707e-07,3607.3333731152584,5464.697314868323,1.895,-3.646132462696249,31.593349902838142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10725,142,3,10891.16433343344,,10891.164220187628,175.0,28733.0,6.02974037158651e-07,3610.0764649815405,5474.503261374782,1.895,3.945731414478013,-31.864680999441987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10726,143,3,10891.171581782653,,10891.171468936092,169.0,28768.0,9.741492068691098e-08,3608.024523565466,5535.417173594533,1.895,2.306329383851753,-27.39624526629924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10730,147,3,10891.427735616191,,10891.427627637844,187.0,28846.0,1.6422702035318474e-09,3591.15638623435,5615.389969841946,1.895,-3.379256311894777,41.25128200559059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10732,149,3,10891.51511593634,,10891.515000323625,211.0,28881.0,4.530573076365471e-08,3609.47585016436,5446.132979160943,1.895,-3.717982395760328,32.215921929222986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10734,151,3,10891.673268379089,,10891.673154571048,205.0,28952.0,1.793766191580163e-08,3595.428081992093,5563.244494601025,1.895,-3.1940859210948522,38.99086867642279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10736,153,3,10891.729838416935,,10891.72972320723,193.0,28991.0,1.2270388750000002e-06,3604.221890866299,5496.256489259487,1.895,-2.58985740282939,31.615329136870816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10741,158,3,10892.16433177098,,10892.164220187628,175.0,29039.0,7.624031014696845e-09,3614.0179019402085,5442.673261262133,1.895,3.934371505983389,-31.772941389629366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10742,159,3,10892.17157979812,,10892.171468936092,169.0,29074.0,5.924310954748723e-07,3610.330004338019,5508.031008745842,1.895,2.303268310907005,-27.35988363216503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10746,163,3,10892.427745657402,,10892.427627637844,187.0,29144.0,1.6039454786395664e-09,3588.332991377544,5656.734967464515,1.895,-1.7276655548604,41.336712237761766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10748,165,3,10892.515112979036,,10892.515000323625,211.0,29179.0,5.1196305694050636e-08,3605.770285241722,5478.24130500657,1.895,-3.710891039431414,32.154476081032556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10750,167,3,10892.673265465257,,10892.673154571048,205.0,29250.0,1.4228111174058161e-08,3592.2371438567543,5602.196937604488,1.895,-3.18772595762184,38.91323128448544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10752,169,3,10892.72983550781,,10892.72972320723,193.0,29289.0,2.27983215e-06,3601.6322390449955,5527.8693087880665,1.895,-2.593629453060214,31.661375922859115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10757,174,3,10893.171577289642,,10893.171468936092,169.0,29364.0,1.658542433256622e-08,3612.63692875885,5480.65405873463,1.895,2.317531702850544,-27.368400238691873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10762,179,3,10893.51511661505,,10893.515000323625,211.0,29461.0,1.7668750632515028e-08,3603.0631925750263,5510.401139775337,1.895,-2.643570664189901,32.27102641003809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10764,181,3,10893.673269144205,,10893.673154571048,205.0,29532.0,1.817231120847944e-08,3589.046449372445,5641.146406309345,1.895,-3.186971944739788,38.904026892989364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10766,183,3,10893.729839191752,,10893.72972320723,193.0,29571.0,1.301499754e-06,3599.042105919,5559.4880037776775,1.895,-2.596574625754479,31.697328714661694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10771,188,3,10894.164333397133,,10894.164220187628,175.0,29615.0,1.388000062193431e-08,3621.9005268791175,5379.01527172061,1.895,3.945213402185278,-31.86049766947654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10772,189,3,10894.17158139826,,10894.171468936092,169.0,29650.0,2.6440600614951003e-09,3616.0163126710754,5453.369661006612,1.895,3.382370520185657,-27.30851093965573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10777,194,3,10894.515115734472,,10894.515000323625,211.0,29755.0,9.957648654062153e-08,3600.433063827231,5542.508075834077,1.895,-2.634632554027234,32.161915655775864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
