,Unnamed: 0,duration_connection,service,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_count,dst_host_srv_count,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,IDS_detection,malware_detection,ashula_detection,label,source_IP_address,source_port_number,destination_IP_address,destination_port_number,duration
9,9,2.90279,3,0,0,0,0.0,0.0,1.0,55,58,0.0,0.93,0.88,6,0,0,0,-1,5393,2757,1019,445,1
10,10,2.935982,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,9502,7799,518,445,1
11,11,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,457,3028,1
12,12,0.0,3,0,0,0,0.0,0.0,1.0,3,37,1.0,1.0,1.0,6,0,0,0,-1,10450,52174,553,25,1
13,13,1.176319,3,128,209,0,0.0,0.0,1.0,54,57,0.0,0.93,0.88,10,0,0,0,-1,5393,2951,1019,445,1
14,14,0.0,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,922,3028,1
15,15,2.958909,3,0,0,1,1.0,0.0,0.67,96,100,0.0,1.0,0.96,6,0,0,0,-1,5393,3001,1019,139,1
16,16,2.965963,3,0,0,2,1.0,0.5,0.75,96,100,0.0,1.0,0.96,6,0,0,0,-1,5393,3000,1019,139,1
17,17,2.96598,3,0,0,3,1.0,0.67,0.8,54,57,0.0,0.91,0.86,6,0,0,0,-1,5393,2999,1019,445,1
18,18,3.015425,3,0,0,0,0.0,0.0,0.83,0,0,0.0,0.0,0.0,6,0,0,0,-1,16683,4754,1187,445,1
19,19,0.0,3,0,0,0,0.0,0.0,1.0,1,3,1.0,1.0,1.0,6,0,0,0,-1,2933,41590,356,80,1
20,20,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,245,3028,1
21,21,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,3,0,0,0,-1,13523,10988,671,65161,1
22,22,0.0,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,6,0,0,0,-1,730,54962,270,22,1
23,23,2.898296,3,1632,0,0,0.0,0.0,0.75,60,95,1.0,1.0,1.0,6,0,0,0,-1,8551,19073,191,6,2
24,24,3.04562,3,0,0,0,0.0,0.0,0.8,0,1,0.0,0.0,1.0,6,0,0,0,-1,7205,2359,123,445,1
25,25,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,534,3028,1
26,26,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,1145,3028,1
27,27,2.999603,3,0,0,0,0.0,0.0,1.0,1,42,0.0,1.0,1.0,6,0,0,0,-1,4164,41219,191,25,1
28,28,0.0,3,0,0,0,0.0,0.0,1.0,54,57,0.02,0.91,0.86,6,0,0,0,-1,5393,2999,1019,445,1
29,29,0.0,3,0,0,1,1.0,1.0,1.0,96,100,0.01,1.0,0.96,6,0,0,0,-1,5393,3000,1019,139,1
30,30,0.0,3,0,0,2,1.0,1.0,1.0,96,100,0.01,1.0,0.96,6,0,0,0,-1,5393,3001,1019,139,1
31,31,0.000117,3,0,0,0,0.0,0.0,1.0,0,2,0.0,0.0,0.0,1,0,0,0,-1,7912,1730,553,445,1
32,32,0.0,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,6,0,0,0,-1,13880,41590,1093,80,1
33,33,0.0,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,6,0,0,0,-1,14086,55418,701,80,1
34,34,0.000114,3,0,0,1,1.0,0.0,0.83,1,3,1.0,0.0,0.0,1,0,0,0,-1,7912,1730,553,445,1
35,35,0.000118,3,0,0,2,1.0,0.0,0.71,2,4,1.0,0.0,0.0,1,0,0,0,-1,7912,1730,553,445,1
36,36,0.999768,3,0,0,0,0.0,0.0,0.62,0,11,0.0,0.0,0.0,1,0,0,0,-1,9352,25895,949,25,1
37,37,0.0,3,0,0,0,0.0,0.0,0.56,0,0,0.0,0.0,0.0,6,0,0,0,-1,14714,53100,88,80,1
38,38,0.000487,1,45,86,0,0.0,0.0,0.0,16,16,0.5,0.0,0.0,10,0,0,0,-1,3536,64715,916,53,2
39,39,0.049225,1,45,102,1,1.0,0.0,0.0,17,17,0.47,0.0,0.0,10,0,0,0,-1,3536,59258,916,53,2
40,40,26.574272,6,2763,188,3,0.0,0.0,0.0,0,5,0.0,0.0,0.0,10,42,0,0,-1,7515,45239,553,25,1
41,41,3.016827,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,6,0,0,0,-1,7668,64916,546,113,1
42,42,0.218303,3,0,0,0,0.0,0.0,1.0,20,11,0.0,0.0,0.0,4,0,0,0,-1,1932,13938,462,3389,1
43,43,0.0,3,0,0,0,0.0,0.0,0.5,3,43,1.0,1.0,1.0,6,0,0,0,-1,642,17328,191,25,1
44,44,0.0,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,6,0,0,0,-1,15578,39848,1051,110,1
45,45,0.0,3,0,0,1,1.0,1.0,0.67,0,1,0.0,0.0,1.0,6,0,0,0,-1,2869,54463,1051,110,1
46,46,0.0,3,0,0,0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,6,0,0,0,-1,13880,41590,1093,80,1
47,47,0.000124,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1,0,0,0,-1,8568,2747,188,445,1
48,48,0.00013,3,0,0,1,1.0,0.0,0.8,1,1,1.0,0.0,0.0,1,0,0,0,-1,8568,2747,188,445,1
49,49,13.661065,4,1734,42079,0,0.0,0.0,0.0,21,13,0.0,0.0,0.0,2,70,0,0,-1,1932,19530,462,3389,1
50,50,0.0,3,0,0,0,0.0,0.0,0.6,0,1,0.0,0.0,0.0,5,0,0,0,-1,10442,52044,433,25,1
51,51,0.000126,3,0,0,2,1.0,0.0,0.5,2,2,1.0,0.0,0.0,1,0,0,0,-1,8568,2747,188,445,1
52,52,3.201189,3,0,0,0,0.0,0.0,0.2,1,1,1.0,1.0,1.0,6,0,0,0,-1,7668,64916,546,113,1
53,53,0.0,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,348,3028,1
54,54,0.0,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,6,0,0,0,-1,10003,26459,512,4911,1
55,55,2.871864,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,16357,4369,390,445,1
56,56,3.054631,3,0,0,0,0.0,0.0,1.0,52,55,0.0,0.9,0.85,6,0,0,0,-1,5393,3977,1019,445,1
57,57,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,727,3028,1
58,58,2.882848,3,1632,0,0,0.0,0.0,1.0,14,95,1.0,1.0,1.0,6,0,0,0,-1,3669,19106,191,6,2
59,59,3.213198,3,0,0,0,0.0,0.0,1.0,2,2,1.0,1.0,1.0,6,0,0,0,-1,7668,64916,546,113,1
60,60,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,9144,56643,1011,80,1
61,61,2.896105,3,0,0,0,0.0,0.0,1.0,52,55,0.0,0.92,0.87,6,0,0,0,-1,5393,4151,1019,445,1
62,62,2.99621,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,14969,45757,5,23,1
63,63,2.996251,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,14969,35700,1020,23,1
64,64,2.996755,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,14969,54581,1080,23,1
65,65,2.997128,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,14969,50086,943,23,1
66,66,0.0,3,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,2884,32991,340,123,2
67,67,3.058128,3,0,0,0,0.0,0.0,1.0,53,56,0.0,0.92,0.88,6,0,0,0,-1,5393,4346,1019,445,1
68,68,0.0,3,0,0,0,0.0,0.0,1.0,4,35,1.0,1.0,1.0,6,0,0,0,-1,10450,52174,553,25,1
69,69,9.3e-05,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1,0,0,0,-1,5836,1094,949,445,1
70,70,2.998669,3,0,0,1,1.0,1.0,0.75,0,35,0.0,0.0,1.0,6,0,0,0,-1,7930,38902,553,25,1
71,71,9.1e-05,3,0,0,1,1.0,0.0,0.8,1,1,1.0,0.0,0.0,1,0,0,0,-1,5836,1094,949,445,1
72,72,9.3e-05,3,0,0,2,1.0,0.0,0.67,2,2,1.0,0.0,0.0,1,0,0,0,-1,5836,1094,949,445,1
73,73,0.0,3,0,0,0,0.0,0.0,0.4,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,383,3028,1
74,74,0.0,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,1131,3028,1
75,75,9.5e-05,3,0,0,0,0.0,0.0,0.57,0,0,0.0,0.0,0.0,1,0,0,0,-1,906,2969,964,445,1
76,76,0.000118,3,0,0,1,1.0,0.0,0.5,1,1,1.0,0.0,0.0,1,0,0,0,-1,906,2969,964,445,1
77,77,0.000131,3,0,0,2,1.0,0.0,0.33,2,2,1.0,0.0,0.0,1,0,0,0,-1,906,2969,964,445,1
78,78,2.865051,3,0,0,0,0.0,0.0,0.29,50,53,0.0,0.92,0.87,6,0,0,0,-1,5393,4524,1019,445,1
79,79,0.0,3,0,0,0,0.0,0.0,0.5,3,3,1.0,1.0,1.0,6,0,0,0,-1,7668,64916,546,113,1
80,80,0.999115,3,0,0,0,0.0,0.0,0.57,0,10,0.0,0.0,0.0,1,0,0,0,-1,4164,47978,949,25,1
81,81,0.999585,3,0,0,1,1.0,0.0,0.5,0,10,0.0,0.0,0.0,1,0,0,0,-1,3891,51237,949,25,1
82,82,2.8734,3,1632,0,0,0.0,0.0,0.33,12,15,1.0,1.0,1.0,6,0,0,0,-1,912,1127,115,17,2
83,83,3.028797,3,0,0,0,0.0,0.0,0.5,50,53,0.0,0.92,0.87,6,0,0,0,-1,5393,4796,1019,445,1
84,84,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,6152,60000,578,3028,1
85,85,0.0,3,0,0,0,0.0,0.0,1.0,1,36,1.0,1.0,1.0,6,0,0,0,-1,7930,38902,553,25,1
86,86,2.982794,3,0,0,0,0.0,0.0,1.0,50,53,0.0,0.92,0.87,6,0,0,0,-1,5393,1103,1019,445,1
87,87,2.998295,3,0,0,1,1.0,1.0,1.0,0,37,0.0,0.0,1.0,6,0,0,0,-1,10802,17831,553,25,1
88,88,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,3,0,0,0,-1,13523,10988,902,3198,1
89,89,0.0,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,6,0,0,0,-1,14086,59883,595,80,1
90,90,0.0,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,6,0,0,0,-1,13536,55502,456,1023,1
91,91,2.908889,3,0,0,0,0.0,0.0,0.67,50,53,0.0,0.92,0.87,6,0,0,0,-1,5393,1279,1019,445,1
92,92,2.960626,3,0,0,0,0.0,0.0,0.75,0,1,0.0,0.0,1.0,6,0,0,0,-1,6022,3619,1131,445,1
93,93,2.983502,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,6,0,0,0,-1,78,4237,396,445,1
0,0,0.0,3,0,0,1,1.0,1.0,1.0,1,19,1.0,1.0,1.0,6,0,0,0,-1,9507,63475,191,25,1
1,1,0.000148,1,46,95,2,1.0,0.0,0.0,0,96,0.0,0.0,0.0,10,0,0,0,-1,13946,51808,256,53,2
2,2,0.000224,1,36,191,3,1.0,0.0,0.0,1,96,0.0,0.0,0.0,10,19,0,0,-1,13946,50060,256,53,2
3,3,2.965677,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,12754,1162,506,445,1
4,4,2.985988,3,0,0,0,0.0,0.0,1.0,0,59,0.0,0.0,0.03,1,0,0,0,-1,7367,49549,929,25,1
5,5,0.0,3,0,0,0,0.0,0.0,0.75,57,57,0.0,0.91,0.91,6,0,0,0,-1,8579,4606,974,445,1
6,6,0.0,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,6,0,0,0,-1,16015,30651,96,9000,1
7,7,0.0,3,0,0,0,0.0,0.0,0.83,1,11,1.0,1.0,1.0,6,0,0,0,-1,7085,36650,790,25,1
8,8,0.0,3,0,0,1,1.0,1.0,0.86,1,19,1.0,1.0,1.0,6,0,0,0,-1,28,55329,191,25,1
9,9,0.0,3,0,0,1,1.0,1.0,0.88,0,12,0.0,0.0,1.0,6,0,0,0,-1,1023,39392,790,25,1
10,10,0.0,3,0,0,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,6,0,0,0,-1,3609,58961,572,23,1
11,11,0.0,3,0,0,1,1.0,1.0,0.86,1,20,1.0,1.0,1.0,6,0,0,0,-1,1915,60545,191,25,1
12,12,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,36,0,0,-1,10037,37316,1016,53,2
13,13,3.03843,3,0,0,1,1.0,1.0,0.88,57,57,0.0,0.91,0.91,6,0,0,0,-1,8579,4867,974,445,1
14,14,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,9930,45562,528,443,1
15,15,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,6491,34261,322,1080,1
16,16,5.7e-05,3,0,0,0,0.0,0.0,1.0,1,56,1.0,0.0,0.04,1,0,0,0,-1,7367,49549,929,25,1
17,17,0.0,3,0,0,0,0.0,0.0,0.67,2,21,1.0,1.0,1.0,6,0,0,0,-1,9507,63475,191,25,1
18,18,2.982883,3,0,0,0,0.0,0.0,1.0,58,58,0.0,0.91,0.91,6,0,0,0,-1,8579,1160,974,445,1
19,19,3.012637,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,3800,34411,629,23,1
20,20,0.0,3,0,0,0,0.0,0.0,1.0,1,13,1.0,1.0,1.0,6,0,0,0,-1,1023,39392,790,25,1
21,21,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,9433,50343,832,80,1
22,22,0.000118,1,47,202,0,0.0,0.0,0.0,0,95,0.0,0.0,0.0,10,19,0,0,-1,11412,1469,256,53,2
23,23,2.921027,3,0,0,0,0.0,0.0,1.0,0,22,0.0,0.0,1.0,6,0,0,0,-1,14982,2038,191,25,1
24,24,0.0,3,0,0,1,1.0,1.0,1.0,2,13,1.0,1.0,1.0,6,0,0,0,-1,7085,36650,790,25,1
25,25,0.0,1,0,0,2,0.0,1.0,0.0,0,0,0.0,0.0,0.0,6,36,0,0,-1,10037,42961,790,53,2
26,26,1.5e-05,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1,0,0,0,-1,6106,60000,913,5223,1
27,27,4.3e-05,1,46,95,1,1.0,0.0,0.5,0,94,0.0,0.0,0.0,10,0,0,0,-1,835,64581,256,53,2
28,28,6.6e-05,1,46,95,2,1.0,0.0,0.33,0,94,0.0,0.0,0.0,10,0,0,0,-1,2085,65174,256,53,2
29,29,6.7e-05,1,36,191,3,1.0,0.0,0.25,1,94,0.0,0.0,0.0,10,19,0,0,-1,835,40845,256,53,2
30,30,0.000112,1,36,191,4,1.0,0.0,0.2,1,94,0.0,0.0,0.0,10,0,0,0,-1,2085,37658,256,53,2
31,31,0.0,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,3,0,0,0,-1,10830,24026,281,24019,1
32,32,5.9e-05,1,45,94,5,1.0,0.0,0.17,1,94,0.0,0.0,0.0,10,0,0,0,-1,8372,22288,256,53,2
33,33,2.813303,3,0,0,0,0.0,0.0,0.6,0,55,0.0,0.0,0.04,1,0,0,0,-1,15882,60521,929,25,1
34,34,2.916025,3,0,0,0,0.0,0.0,0.5,58,58,0.0,0.91,0.91,6,0,0,0,-1,8579,1336,974,445,1
35,35,3.016611,3,0,0,1,1.0,1.0,0.57,0,22,0.0,0.0,1.0,6,0,0,0,-1,14650,51191,191,25,1
36,36,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,252,8080,1
37,37,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,175,8118,1
38,38,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,919,8118,1
39,39,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,42,8080,1
40,40,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,271,8118,1
41,41,0.0,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,4673,12200,161,8118,1
42,42,0.0,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,4673,12200,620,8118,1
43,43,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,1053,8080,1
44,44,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,358,8118,1
45,45,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,694,8118,1
46,46,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,190,8118,1
47,47,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,1080,8080,1
48,48,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,361,8118,1
49,49,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,926,8118,1
50,50,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,812,8118,1
51,51,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,1147,8080,1
52,52,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,15,8118,1
53,53,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,1000,8118,1
54,54,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,336,8080,1
55,55,0.0,3,0,0,1,1.0,1.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,4673,12200,336,8118,1
56,56,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,1071,8118,1
57,57,0.0,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,4673,12200,1107,8118,1
58,58,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,1121,8118,1
59,59,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,729,8080,1
60,60,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,0,8080,1
61,61,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,385,8118,1
62,62,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,1106,8118,1
63,63,0.0,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,4673,12200,400,8118,1
64,64,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4673,12200,572,8118,1
0,0,1.298899,8,1095,1692,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,77,0,0,1,9694,51390,105,22,1
1,1,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10890,2674,961,445,1
2,2,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,462,22,1
3,3,0.000151,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,-1,11227,6000,1143,22,1
4,4,0.024951,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,1,11227,6000,105,22,1
5,5,0.149192,1,44,98,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,0,0,1,1147,55377,286,53,2
6,6,0.335492,3,52,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,-1,4603,59561,80,22,1
7,7,1.239368,3,288,188,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0,0,0,-1,361,39259,80,22,1
8,8,16.75831,3,605,2556,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,-1,4603,34480,80,22,1
9,9,3.201884,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10142,32125,343,445,1
10,10,0.000422,1,42,83,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,0,0,-1,863,15555,286,53,2
11,11,0.000653,1,45,61,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,0,0,-1,863,60056,286,53,2
12,12,3.034857,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10890,2867,961,445,1
13,13,3.47451,8,605,2605,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,-1,361,40969,80,22,1
14,14,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,308,22,1
15,15,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,687,22,1
16,16,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,463,22,1
17,17,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,270,22,1
18,18,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,569,22,1
19,19,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,651,22,1
20,20,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,771,22,1
21,21,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,1,22,1
22,22,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,589,22,1
23,23,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,811,22,1
24,24,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,703,22,1
25,25,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,572,22,1
26,26,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,739,22,1
27,27,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,238,22,1
28,28,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,652,22,1
29,29,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,947,22,1
30,30,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,1031,22,1
31,31,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,422,22,1
32,32,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,1182,22,1
33,33,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,671,22,1
34,34,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,231,22,1
35,35,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,792,22,1
36,36,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,385,22,1
37,37,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,810,22,1
38,38,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,292,22,1
39,39,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,146,22,1
40,40,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,713,22,1
41,41,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,468,22,1
42,42,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,248,22,1
43,43,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,99,22,1
44,44,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,153,22,1
45,45,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,166,22,1
46,46,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,1171,22,1
47,47,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,903,22,1
48,48,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,680,22,1
49,49,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,332,22,1
50,50,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,189,22,1
51,51,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,945,22,1
52,52,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11227,6000,695,22,1
