,type,rcvTime,pos,noise,spd,spd_noise,sendTime,sender,messageID,pos_noise,RSSI
121,2,10889.0,"[3599.2719993856063, 5516.320998491024, 1.895]","[0.0, 0.0, 0.0]","[-3.38269485968988, 41.29325707097156, 0.0]","[0.0, 0.0, 0.0]",,,,,
122,2,10889.1,"[3598.934177653451, 5520.444858374542, 1.895]","[0.0, 0.0, 0.0]","[-3.378222040012289, 41.23865643436677, 0.0]","[0.0, 0.0, 0.0]",,,,,
123,3,10889.113296256648,"[3604.466402668708, 5538.384868151853, 1.895]",,"[2.688971008943075, -31.94372671727952, 0.0]","[0.0, 0.0, 0.0]",10889.113183072583,175.0,27925.0,"[0.0, 0.0, 0.0]",4.922230769055504e-07
124,3,10889.159682274469,"[3606.4118289089347, 5415.174284367505, 1.895]",,"[-3.740570854157802, 32.4249059058051, 0.0]","[0.0, 0.0, 0.0]",10889.159564574527,199.0,27999.0,"[0.0, 0.0, 0.0]",9.47103261768199e-09
125,2,10889.199999999999,"[3598.596450567249, 5524.567562895297, 1.895]","[0.0, 0.0, 0.0]","[-3.377275579154291, 41.227102790605365, 0.0]","[0.0, 0.0, 0.0]",,,,,
126,2,10889.3,"[3598.2580955022754, 5528.69793328304, 1.895]","[0.0, 0.0, 0.0]","[-3.383555375642765, 41.303761567559306, 0.0]","[0.0, 0.0, 0.0]",,,,,
127,2,10889.4,"[3597.919343530237, 5532.833148797562, 1.895]","[0.0, 0.0, 0.0]","[-3.3875244518364642, 41.35221290302331, 0.0]","[0.0, 0.0, 0.0]",,,,,
128,3,10889.43281967166,"[3604.103729072379, 5581.991200844665, 1.895]",,"[2.303454687565638, -27.362097548653956, 0.0]","[0.0, 0.0, 0.0]",10889.432707519922,169.0,28038.0,"[0.0, 0.0, 0.0]",9.02761262274787e-08
129,2,10889.5,"[3597.58105551616, 5536.9627006811115, 1.895]","[0.0, 0.0, 0.0]","[-3.38288486573533, 41.29557651418475, 0.0]","[0.0, 0.0, 0.0]",,,,,
130,2,10889.6,"[3597.2432064790078, 5541.086893882386, 1.895]","[0.0, 0.0, 0.0]","[-3.378495090364034, 41.24198961658852, 0.0]","[0.0, 0.0, 0.0]",,,,,
131,2,10889.699999999999,"[3596.9047665471007, 5545.218300258368, 1.895]","[0.0, 0.0, 0.0]","[-3.384404046163936, 41.31412146441612, 0.0]","[0.0, 0.0, 0.0]",,,,,
132,3,10889.734791411687,"[3610.971624024138, 5433.172257790851, 1.895]",,"[-3.641132403163268, 31.550024918900544, 0.0]","[0.0, 0.0, 0.0]",10889.73467572108,193.0,28093.0,"[0.0, 0.0, 0.0]",2.409696790172739e-08
133,2,10889.8,"[3596.5669208710938, 5549.342452429443, 1.895]","[0.0, 0.0, 0.0]","[-3.378461478863497, 41.24157931402904, 0.0]","[0.0, 0.0, 0.0]",,,,,
134,2,10889.9,"[3596.228523279648, 5553.473341946644, 1.895]","[0.0, 0.0, 0.0]","[-3.383980640957409, 41.308952869373215, 0.0]","[0.0, 0.0, 0.0]",,,,,
135,3,10889.913704413584,"[3600.8534147760015, 5497.016333139806, 1.895]",,"[-3.188447455670249, 38.92203876066197, 0.0]","[0.0, 0.0, 0.0]",10889.913597024932,205.0,28153.0,"[0.0, 0.0, 0.0]",3.785162089174163e-08
136,2,10890.0,"[3595.8907745249116, 5557.596310979685, 1.895]","[0.0, 0.0, 0.0]","[-3.377492264799412, 41.229747917166854, 0.0]","[0.0, 0.0, 0.0]",,,,,
137,2,10890.1,"[3595.552969757766, 5561.719963767818, 1.895]","[0.0, 0.0, 0.0]","[-3.378052389678225, 41.23658547762445, 0.0]","[0.0, 0.0, 0.0]",,,,,
138,3,10890.113294766148,"[3607.1555998543936, 5506.438454559923, 1.895]",,"[2.683860316231309, -31.883014061480075, 0.0]","[0.0, 0.0, 0.0]",10890.113183072583,175.0,28227.0,"[0.0, 0.0, 0.0]",5.27420043404007e-09
139,3,10890.141655470276,"[3614.685540245692, 5400.991568828552, 1.895]",,"[-3.735408782395697, 32.366919715547546, 0.0]","[0.0, 0.0, 0.0]",10890.14154243106,211.0,28266.0,"[0.0, 0.0, 0.0]",1.30270771549012e-09
140,3,10890.159680472314,"[3602.673134965889, 5447.582920386019, 1.895]",,"[-3.734997766163008, 32.37659593898944, 0.0]","[0.0, 0.0, 0.0]",10890.159564574527,199.0,28305.0,"[0.0, 0.0, 0.0]",3.237082916542665e-08
141,2,10890.199999999999,"[3595.2144482003137, 5565.852366563739, 1.895]","[0.0, 0.0, 0.0]","[-3.3852203027533863, 41.32408567772988, 0.0]","[0.0, 0.0, 0.0]",,,,,
142,2,10890.3,"[3594.87603588459, 5569.983435823251, 1.895]","[0.0, 0.0, 0.0]","[-3.384127883945885, 41.31075029499757, 0.0]","[0.0, 0.0, 0.0]",,,,,
143,2,10890.4,"[3594.5375224567374, 5574.11573937947, 1.895]","[0.0, 0.0, 0.0]","[-3.385139006643863, 41.323093279322144, 0.0]","[0.0, 0.0, 0.0]",,,,,
144,3,10890.432817551606,"[3606.40899982541, 5554.607530759461, 1.895]",,"[2.30742351070153, -27.409242094793218, 0.0]","[0.0, 0.0, 0.0]",10890.432707519922,169.0,28344.0,"[0.0, 0.0, 0.0]",1.937666827566286e-07
145,2,10890.5,"[3594.1994111677636, 5578.243133943068, 1.895]","[0.0, 0.0, 0.0]","[-3.381117612239517, 41.27400328452796, 0.0]","[0.0, 0.0, 0.0]",,,,,
146,2,10890.6,"[3593.8607637869654, 5582.377072690649, 1.895]","[0.0, 0.0, 0.0]","[-3.3864785379725433, 41.339445215773424, 0.0]","[0.0, 0.0, 0.0]",,,,,
147,2,10890.699999999999,"[3593.523024476143, 5586.499926439881, 1.895]","[0.0, 0.0, 0.0]","[-3.377397825531915, 41.22859507746735, 0.0]","[0.0, 0.0, 0.0]",,,,,
148,3,10890.734789215849,"[3607.3333731152584, 5464.697314868323, 1.895]",,"[-3.646132462696249, 31.593349902838142, 0.0]","[0.0, 0.0, 0.0]",10890.73467572108,193.0,28395.0,"[0.0, 0.0, 0.0]",1.3267590472267119e-08
149,2,10890.8,"[3593.185129407344, 5590.624681559003, 1.895]","[0.0, 0.0, 0.0]","[-3.378955407469471, 41.247608802913994, 0.0]","[0.0, 0.0, 0.0]",,,,,
150,2,10890.9,"[3592.846803331406, 5594.754698071575, 1.895]","[0.0, 0.0, 0.0]","[-3.38326548488072, 41.30022281090592, 0.0]","[0.0, 0.0, 0.0]",,,,,
151,3,10890.913715217595,"[3597.6622187237995, 5535.971924587854, 1.895]",,"[-3.190160057674886, 38.94294484818809, 0.0]","[0.0, 0.0, 0.0]",10890.913597024932,205.0,28459.0,"[0.0, 0.0, 0.0]",1.180869139246054e-07
152,2,10891.0,"[3592.5083074595213, 5598.886787318457, 1.895]","[0.0, 0.0, 0.0]","[-3.384963446722457, 41.320950182945815, 0.0]","[0.0, 0.0, 0.0]",,,,,
153,2,10891.1,"[3592.1703542859386, 5603.012251734714, 1.895]","[0.0, 0.0, 0.0]","[-3.379536456121102, 41.25470178416353, 0.0]","[0.0, 0.0, 0.0]",,,,,
154,3,10891.113293058692,"[3610.0764649815405, 5474.503261374782, 1.895]",,"[3.945731414478013, -31.864680999441987, 0.0]","[0.0, 0.0, 0.0]",10891.113183072583,175.0,28537.0,"[0.0, 0.0, 0.0]",2.488287935564758e-09
155,3,10891.141653333243,"[3610.962497619303, 5433.251337117849, 1.895]",,"[-3.717650247673583, 32.21304390138624, 0.0]","[0.0, 0.0, 0.0]",10891.14154243106,211.0,28576.0,"[0.0, 0.0, 0.0]",9.653336666585254e-09
156,3,10891.15967833548,"[3598.941363152316, 5479.997500964373, 1.895]",,"[-3.681057270765357, 32.33779283445057, 0.0]","[0.0, 0.0, 0.0]",10891.159564574527,199.0,28615.0,"[0.0, 0.0, 0.0]",1.19006822705277e-08
157,2,10891.199999999999,"[3591.8322145460206, 5607.139993604888, 1.895]","[0.0, 0.0, 0.0]","[-3.381402122080876, 41.27747635515965, 0.0]","[0.0, 0.0, 0.0]",,,,,
158,2,10891.3,"[3591.4943113935497, 5611.264847403069, 1.895]","[0.0, 0.0, 0.0]","[-3.379036244302778, 41.248595594888144, 0.0]","[0.0, 0.0, 0.0]",,,,,
159,2,10891.4,"[3591.15638623435, 5615.389969841946, 1.895]","[0.0, 0.0, 0.0]","[-3.379256311894777, 41.25128200559059, 0.0]","[0.0, 0.0, 0.0]",,,,,
160,3,10891.43281541176,"[3608.715310443125, 5527.211508410899, 1.895]",,"[2.3026939717430572, -27.353061216983694, 0.0]","[0.0, 0.0, 0.0]",10891.432707519922,169.0,28654.0,"[0.0, 0.0, 0.0]",2.069456503085623e-08
161,2,10891.5,"[3590.817700922956, 5619.524371616169, 1.895]","[0.0, 0.0, 0.0]","[-3.386857844456623, 41.344075488665446, 0.0]","[0.0, 0.0, 0.0]",,,,,
162,2,10891.6,"[3590.4790172346725, 5623.658753576749, 1.895]","[0.0, 0.0, 0.0]","[-3.386841613330995, 41.34387735195169, 0.0]","[0.0, 0.0, 0.0]",,,,,
163,2,10891.699999999999,"[3590.1404071131774, 5627.792237492297, 1.895]","[0.0, 0.0, 0.0]","[-3.386105944417717, 41.334896889091404, 0.0]","[0.0, 0.0, 0.0]",,,,,
164,3,10891.73478668854,"[3604.221890866299, 5496.256489259487, 1.895]",,"[-2.58985740282939, 31.615329136870816, 0.0]","[0.0, 0.0, 0.0]",10891.73467572108,193.0,28709.0,"[0.0, 0.0, 0.0]",4.563890624448925e-09
165,2,10891.8,"[3589.8023723285482, 5631.918698151507, 1.895]","[0.0, 0.0, 0.0]","[-3.380352567724761, 41.26466422761359, 0.0]","[0.0, 0.0, 0.0]",,,,,
166,2,10891.9,"[3589.464580185342, 5636.042196836594, 1.895]","[0.0, 0.0, 0.0]","[-3.377926150105678, 41.23504444501194, 0.0]","[0.0, 0.0, 0.0]",,,,,
167,3,10891.913712690224,"[3594.4720303370914, 5574.915215254425, 1.895]",,"[-3.188536227631749, 38.92312241838223, 0.0]","[0.0, 0.0, 0.0]",10891.913597024932,205.0,28773.0,"[0.0, 0.0, 0.0]",1.095480058725072e-08
168,2,10892.0,"[3589.126049599372, 5640.174709845508, 1.895]","[0.0, 0.0, 0.0]","[-3.385310588058175, 41.325187809199555, 0.0]","[0.0, 0.0, 0.0]",,,,,
169,2,10892.1,"[3588.8522578772327, 5644.310821013263, 1.895]","[0.0, 0.0, 0.0]","[-2.84894299252057, 41.36157534082564, 0.0]","[0.0, 0.0, 0.0]",,,,,
170,3,10892.141651022566,"[3607.253682596446, 5465.387824736114, 1.895]",,"[-3.713162830111472, 32.17416090559539, 0.0]","[0.0, 0.0, 0.0]",10892.14154243106,211.0,28874.0,"[0.0, 0.0, 0.0]",9.39428654615856e-09
171,2,10892.199999999999,"[3588.6790084391914, 5648.456045848898, 1.895]","[0.0, 0.0, 0.0]","[-1.732496800242402, 41.4523062539439, 0.0]","[0.0, 0.0, 0.0]",,,,,
172,2,10892.3,"[3588.5057576917225, 5652.601302014353, 1.895]","[0.0, 0.0, 0.0]","[-1.7325098945378472, 41.452619552589866, 0.0]","[0.0, 0.0, 0.0]",,,,,
173,2,10892.4,"[3588.332991377544, 5656.734967464515, 1.895]","[0.0, 0.0, 0.0]","[-1.7276655548604, 41.336712237761766, 0.0]","[0.0, 0.0, 0.0]",,,,,
174,3,10892.432813162182,"[3611.0212813335315, 5499.819521588549, 1.895]",,"[2.301792960124208, -27.342358350571555, 0.0]","[0.0, 0.0, 0.0]",10892.432707519922,169.0,28948.0,"[0.0, 0.0, 0.0]",7.371361042923349e-09
175,2,10892.5,"[3588.159900160706, 5660.876406645967, 1.895]","[0.0, 0.0, 0.0]","[-1.73091458600025, 41.4144496592539, 0.0]","[0.0, 0.0, 0.0]",,,,,
176,2,10892.6,"[3587.987137841385, 5665.009976513829, 1.895]","[0.0, 0.0, 0.0]","[-1.7276256062327202, 41.335756413432094, 0.0]","[0.0, 0.0, 0.0]",,,,,
177,2,10892.699999999999,"[3587.8142835271806, 5669.145747482486, 1.895]","[0.0, 0.0, 0.0]","[-1.728545556352211, 41.35776745211698, 0.0]","[0.0, 0.0, 0.0]",,,,,
178,2,10892.8,"[3587.6414025528065, 5673.282156331402, 1.895]","[0.0, 0.0, 0.0]","[-1.728812158419503, 41.36414626363329, 0.0]","[0.0, 0.0, 0.0]",,,,,
179,2,10892.9,"[3587.468138231507, 5677.427737268918, 1.895]","[0.0, 0.0, 0.0]","[-1.732645633030408, 41.455867277726554, 0.0]","[0.0, 0.0, 0.0]",,,,,
180,3,10892.913710176856,"[3591.2795177893904, 5613.886877435819, 1.895]",,"[-3.195842355964735, 39.01230984082542, 0.0]","[0.0, 0.0, 0.0]",10892.913597024932,205.0,29063.0,"[0.0, 0.0, 0.0]",7.204867741840733e-08
181,2,10893.0,"[3587.2951055169797, 5681.5677767042325, 1.895]","[0.0, 0.0, 0.0]","[-1.73032956207495, 41.4004521783269, 0.0]","[0.0, 0.0, 0.0]",,,,,
182,2,10893.1,"[3587.121974101464, 5685.7101776928785, 1.895]","[0.0, 0.0, 0.0]","[-1.7313165733357772, 41.42406774462479, 0.0]","[0.0, 0.0, 0.0]",,,,,
183,3,10893.113288997556,"[3617.959179792587, 5410.844546049701, 1.895]",,"[3.943448428790203, -31.846244212183368, 0.0]","[0.0, 0.0, 0.0]",10893.113183072583,175.0,29133.0,"[0.0, 0.0, 0.0]",1.111294667020861e-08
184,2,10893.199999999999,"[3586.9489033462037, 5689.851127303666, 1.895]","[0.0, 0.0, 0.0]","[-1.7307099699345332, 41.40955394575189, 0.0]","[0.0, 0.0, 0.0]",,,,,
185,2,10893.3,"[3586.776160900234, 5693.984221674986, 1.895]","[0.0, 0.0, 0.0]","[-1.727426872444167, 41.33100144137964, 0.0]","[0.0, 0.0, 0.0]",,,,,
186,2,10893.4,"[3586.6029434778334, 5698.128680493535, 1.895]","[0.0, 0.0, 0.0]","[-1.732176643383567, 41.4446460723977, 0.0]","[0.0, 0.0, 0.0]",,,,,
187,3,10893.432824512314,"[3613.6496233143034, 5472.477787039656, 1.895]",,"[3.378076786590504, -27.273844284943838, 0.0]","[0.0, 0.0, 0.0]",10893.432707519922,169.0,29238.0,"[0.0, 0.0, 0.0]",1.3455052746365381e-08
188,2,10893.5,"[3586.4297317282667, 5702.27300358194, 1.895]","[0.0, 0.0, 0.0]","[-1.732119914966518, 41.443288769051755, 0.0]","[0.0, 0.0, 0.0]",,,,,
189,2,10893.6,"[3586.2569471906972, 5706.407105051158, 1.895]","[0.0, 0.0, 0.0]","[-1.727847789029842, 41.34107243441948, 0.0]","[0.0, 0.0, 0.0]",,,,,
190,2,10893.699999999999,"[3586.084178595665, 5710.540825073811, 1.895]","[0.0, 0.0, 0.0]","[-1.7276883634304872, 41.337257963438496, 0.0]","[0.0, 0.0, 0.0]",,,,,
191,3,10893.7347825226,"[3599.042105919, 5559.4880037776775, 1.895]",,"[-2.596574625754479, 31.697328714661694, 0.0]","[0.0, 0.0, 0.0]",10893.73467572108,193.0,29289.0,"[0.0, 0.0, 0.0]",3.4476765219489323e-09
192,2,10893.8,"[3585.911058347792, 5714.682958861652, 1.895]","[0.0, 0.0, 0.0]","[-1.731204896753654, 41.42139573283814, 0.0]","[0.0, 0.0, 0.0]",,,,,
193,2,10893.9,"[3585.7381824476006, 5718.819246303951, 1.895]","[0.0, 0.0, 0.0]","[-1.728761416521263, 41.362932195759996, 0.0]","[0.0, 0.0, 0.0]",,,,,
194,3,10893.913708524504,"[3588.4945329817683, 5652.869868233093, 1.895]",,"[-1.6329674018237101, 39.07093209857138, 0.0]","[0.0, 0.0, 0.0]",10893.913597024932,205.0,29353.0,"[0.0, 0.0, 0.0]",5.400531708583731e-08
195,2,10894.0,"[3585.5652203884265, 5722.957595215302, 1.895]","[0.0, 0.0, 0.0]","[-1.7296230075555141, 41.38354691507302, 0.0]","[0.0, 0.0, 0.0]",,,,,
196,2,10894.1,"[3585.392249657524, 5727.0961516093785, 1.895]","[0.0, 0.0, 0.0]","[-1.7297097249604012, 41.38562174522233, 0.0]","[0.0, 0.0, 0.0]",,,,,
197,3,10894.11330083488,"[3621.9005268791175, 5379.01527172061, 1.895]",,"[3.945213402185278, -31.86049766947654, 0.0]","[0.0, 0.0, 0.0]",10894.113183072583,175.0,29427.0,"[0.0, 0.0, 0.0]",3.8110268375093755e-09
198,3,10894.141660835288,"[3601.4848529437522, 5529.668504410155, 1.895]",,"[-2.628725157804994, 32.08980192639116, 0.0]","[0.0, 0.0, 0.0]",10894.14154243106,211.0,29466.0,"[0.0, 0.0, 0.0]",2.523633925860078e-08
199,3,10894.159672837268,"[3590.946729325562, 5577.588409913319, 1.895]",,"[-2.656316675620935, 32.42579515806843, 0.0]","[0.0, 0.0, 0.0]",10894.159564574527,199.0,29497.0,"[0.0, 0.0, 0.0]",1.4679783236200862e-09
200,2,10894.199999999999,"[3585.218998049022, 5731.2414283761955, 1.895]","[0.0, 0.0, 0.0]","[-1.7325185048779899, 41.45282556650199, 0.0]","[0.0, 0.0, 0.0]",,,,,
201,2,10894.3,"[3585.0459876412883, 5735.380934091593, 1.895]","[0.0, 0.0, 0.0]","[-1.730106493824803, 41.39511497169001, 0.0]","[0.0, 0.0, 0.0]",,,,,
202,2,10894.4,"[3584.8729624868024, 5739.520792642778, 1.895]","[0.0, 0.0, 0.0]","[-1.7302539615494532, 41.398643334503696, 0.0]","[0.0, 0.0, 0.0]",,,,,
203,2,10894.5,"[3584.699827324019, 5743.663283289815, 1.895]","[0.0, 0.0, 0.0]","[-1.731354046065118, 41.42496432977807, 0.0]","[0.0, 0.0, 0.0]",,,,,
204,2,10894.6,"[3584.526688006384, 5747.805873347253, 1.895]","[0.0, 0.0, 0.0]","[-1.7313955946401962, 41.42595843517263, 0.0]","[0.0, 0.0, 0.0]",,,,,
205,2,10894.699999999999,"[3584.4380005215453, 5751.943000347138, 1.895]","[0.0, 0.0, 0.0]","[-1.031997244194814, 41.37657737524852, 0.0]","[0.0, 0.0, 0.0]",,,,,
206,3,10894.734781758816,"[3596.4517869035885, 5591.1089679868455, 1.895]",,"[-2.592978041559708, 31.653423906249532, 0.0]","[0.0, 0.0, 0.0]",10894.73467572108,193.0,29583.0,"[0.0, 0.0, 0.0]",1.101326677543371e-08
207,2,10894.8,"[3584.4339869411792, 5756.084089073901, 1.895]","[0.0, 0.0, 0.0]","[-0.040135859721437, 41.410945107459355, 0.0]","[0.0, 0.0, 0.0]",,,,,
208,2,10894.9,"[3584.429975588505, 5760.22287933735, 1.895]","[0.0, 0.0, 0.0]","[-0.040113582773814, 41.387960442217405, 0.0]","[0.0, 0.0, 0.0]",,,,,
209,3,10894.913707760592,"[3586.8619321503074, 5691.93202964477, 1.895]",,"[-1.631615965406961, 39.03859717234115, 0.0]","[0.0, 0.0, 0.0]",10894.913597024932,205.0,29651.0,"[0.0, 0.0, 0.0]",3.4719397057101264e-09
210,2,10895.0,"[3584.4259650537924, 5764.360825652347, 1.895]","[0.0, 0.0, 0.0]","[-0.040105403138237, 41.37952094590995, 0.0]","[0.0, 0.0, 0.0]",,,,,
211,2,10895.1,"[3584.4219560720608, 5768.4971696497805, 1.895]","[0.0, 0.0, 0.0]","[-0.040089873310892005, 41.3634977478961, 0.0]","[0.0, 0.0, 0.0]",,,,,
212,3,10895.11329308064,"[3625.8415806707067, 5347.188365963721, 1.895]",,"[3.934053955412739, -31.77037693539464, 0.0]","[0.0, 0.0, 0.0]",10895.113183072583,175.0,29717.0,"[0.0, 0.0, 0.0]",6.395441138383041e-09
213,3,10895.141653081182,"[3598.8572254572287, 5561.744906664873, 1.895]",,"[-2.632084121199323, 32.13080601142143, 0.0]","[0.0, 0.0, 0.0]",10895.14154243106,211.0,29756.0,"[0.0, 0.0, 0.0]",4.4094945293489005e-09
214,3,10895.159678083472,"[3588.2829039302633, 5610.105864401171, 1.895]",,"[-2.6584655537068773, 32.4520266241017, 0.0]","[0.0, 0.0, 0.0]",10895.159564574527,199.0,29787.0,"[0.0, 0.0, 0.0]",7.157697410326862e-09
215,2,10895.199999999999,"[3584.4179413185525, 5772.63946878906, 1.895]","[0.0, 0.0, 0.0]","[-0.040147591160829006, 41.42304924952839, 0.0]","[0.0, 0.0, 0.0]",,,,,
216,2,10895.3,"[3584.413923127966, 5776.785314199557, 1.895]","[0.0, 0.0, 0.0]","[-0.040181961987812, 41.45851201124576, 0.0]","[0.0, 0.0, 0.0]",,,,,
217,2,10895.4,"[3584.4099036113007, 5780.932527817296, 1.895]","[0.0, 0.0, 0.0]","[-0.040195222793745, 41.47219410277279, 0.0]","[0.0, 0.0, 0.0]",,,,,
218,2,10895.5,"[3584.4058946135615, 5785.06888833073, 1.895]","[0.0, 0.0, 0.0]","[-0.040090033385681005, 41.36366290812852, 0.0]","[0.0, 0.0, 0.0]",,,,,
219,2,10895.6,"[3584.401878516843, 5789.212573352489, 1.895]","[0.0, 0.0, 0.0]","[-0.040161023276981005, 41.436908093678, 0.0]","[0.0, 0.0, 0.0]",,,,,
220,2,10895.699999999999,"[3584.397861053665, 5793.357668245509, 1.895]","[0.0, 0.0, 0.0]","[-0.040174687894887005, 41.451006825983924, 0.0]","[0.0, 0.0, 0.0]",,,,,
221,3,10895.734787404757,"[3593.8624164058638, 5622.718353296415, 1.895]",,"[-2.588564428644877, 31.599545331799458, 0.0]","[0.0, 0.0, 0.0]",10895.73467572108,193.0,29873.0,"[0.0, 0.0, 0.0]",6.7163472496449545e-09
222,2,10895.8,"[3584.393840916278, 5797.505522304874, 1.895]","[0.0, 0.0, 0.0]","[-0.040201430020132004, 41.478598527976715, 0.0]","[0.0, 0.0, 0.0]",,,,,
223,2,10895.9,"[3584.389831097623, 5801.642729814098, 1.895]","[0.0, 0.0, 0.0]","[-0.040098242556378005, 41.37213287786441, 0.0]","[0.0, 0.0, 0.0]",,,,,
224,3,10895.913713406633,"[3585.2291411318993, 5730.998741533864, 1.895]",,"[-1.632095918428668, 39.050080691086, 0.0]","[0.0, 0.0, 0.0]",10895.913597024932,205.0,29945.0,"[0.0, 0.0, 0.0]",1.891933380337062e-08
225,2,10896.0,"[3584.3858181923006, 5805.783122051591, 1.895]","[0.0, 0.0, 0.0]","[-0.04012910927173, 41.40398020502861, 0.0]","[0.0, 0.0, 0.0]",,,,,
226,2,10896.1,"[3584.381796880986, 5809.932187333581, 1.895]","[0.0, 0.0, 0.0]","[-0.040213169314936, 41.49071077114671, 0.0]","[0.0, 0.0, 0.0]",,,,,
227,3,10896.141651481656,"[3596.2350883725467, 5593.754285591933, 1.895]",,"[-2.62792492031296, 32.08003313693168, 0.0]","[0.0, 0.0, 0.0]",10896.14154243106,211.0,30046.0,"[0.0, 0.0, 0.0]",7.360965471803831e-09
228,3,10896.159676484383,"[3585.623348873799, 5642.648975248083, 1.895]",,"[-2.6200749821692293, 32.489878965791036, 0.0]","[0.0, 0.0, 0.0]",10896.159564574527,199.0,30081.0,"[0.0, 0.0, 0.0]",1.364729371755145e-08
229,2,10896.199999999999,"[3584.377783896156, 5814.072661604727, 1.895]","[0.0, 0.0, 0.0]","[-0.040129904350366, 41.404800542701125, 0.0]","[0.0, 0.0, 0.0]",,,,,
230,2,10896.3,"[3584.373764409202, 5818.219844567094, 1.895]","[0.0, 0.0, 0.0]","[-0.040194925678715, 41.471887548626775, 0.0]","[0.0, 0.0, 0.0]",,,,,
231,2,10896.4,"[3584.36974313954, 5822.368866873232, 1.895]","[0.0, 0.0, 0.0]","[-0.040212752788531, 41.490281012017974, 0.0]","[0.0, 0.0, 0.0]",,,,,
232,3,10896.432815195212,"[3623.78733617141, 5390.628137272107, 1.895]",,"[3.383830211310011, -27.320296162689154, 0.0]","[0.0, 0.0, 0.0]",10896.432707519922,169.0,30120.0,"[0.0, 0.0, 0.0]",2.076974634190239e-09
233,2,10896.5,"[3584.365721692149, 5826.518072554573, 1.895]","[0.0, 0.0, 0.0]","[-0.040214530079951, 41.49211476661912, 0.0]","[0.0, 0.0, 0.0]",,,,,
234,2,10896.6,"[3584.3617059754265, 5830.6613655080955, 1.895]","[0.0, 0.0, 0.0]","[-0.040157223311131, 41.432987405835604, 0.0]","[0.0, 0.0, 0.0]",,,,,
235,2,10896.699999999999,"[3584.357687502434, 5834.807502296202, 1.895]","[0.0, 0.0, 0.0]","[-0.0401847860497, 41.46142579140743, 0.0]","[0.0, 0.0, 0.0]",,,,,
236,3,10896.734786206063,"[3591.7310259809988, 5654.361802790661, 1.895]",,"[-1.322674567932051, 31.679091553165183, 0.0]","[0.0, 0.0, 0.0]",10896.73467572108,193.0,30171.0,"[0.0, 0.0, 0.0]",9.60435386660128e-09
237,2,10896.8,"[3584.3536681194814, 5838.954577953437, 1.895]","[0.0, 0.0, 0.0]","[-0.040193885666281, 41.470814495807566, 0.0]","[0.0, 0.0, 0.0]",,,,,
238,2,10896.9,"[3584.3496530601255, 5843.097192656609, 1.895]","[0.0, 0.0, 0.0]","[-0.040150649638683006, 41.426204892861655, 0.0]","[0.0, 0.0, 0.0]",,,,,
239,3,10896.913712207976,"[3584.4204299055937, 5770.071821251798, 1.895]",,"[-0.037817748563328, 39.01918934364133, 0.0]","[0.0, 0.0, 0.0]",10896.913597024932,205.0,30243.0,"[0.0, 0.0, 0.0]",1.553918276449167e-08
240,2,10897.0,"[3584.345634803039, 5847.243106679785, 1.895]","[0.0, 0.0, 0.0]","[-0.040182626988977004, 41.45919813898616, 0.0]","[0.0, 0.0, 0.0]",,,,,
241,2,10897.1,"[3584.3416219659425, 5851.383428523967, 1.895]","[0.0, 0.0, 0.0]","[-0.040128427012506004, 41.40327627094445, 0.0]","[0.0, 0.0, 0.0]",,,,,
242,3,10897.141658476648,"[3593.6139785475348, 5625.751124387417, 1.895]",,"[-2.62508184318419, 32.0453266626688, 0.0]","[0.0, 0.0, 0.0]",10897.14154243106,211.0,30340.0,"[0.0, 0.0, 0.0]",3.0185381736967373e-09
243,3,10897.159670478934,"[3584.258733882608, 5675.266008845995, 1.895]",,"[-1.3610051836362351, 32.53075196163969, 0.0]","[0.0, 0.0, 0.0]",10897.159564574527,199.0,30371.0,"[0.0, 0.0, 0.0]",1.353674256194554e-08
244,2,10897.199999999999,"[3584.337601434839, 5855.531688807985, 1.895]","[0.0, 0.0, 0.0]","[-0.040205367191423, 41.48266078017164, 0.0]","[0.0, 0.0, 0.0]",,,,,
245,2,10897.3,"[3584.3335899472795, 5859.6706182414655, 1.895]","[0.0, 0.0, 0.0]","[-0.040114931624134, 41.38935214447511, 0.0]","[0.0, 0.0, 0.0]",,,,,
246,2,10897.4,"[3584.329570433539, 5863.817828841628, 1.895]","[0.0, 0.0, 0.0]","[-0.040195193547076, 41.4721639269693, 0.0]","[0.0, 0.0, 0.0]",,,,,
247,3,10897.432822589702,"[3627.1656133518504, 5363.35267505156, 1.895]",,"[3.377626297595466, -27.270207136529724, 0.0]","[0.0, 0.0, 0.0]",10897.432707519922,169.0,30406.0,"[0.0, 0.0, 0.0]",1.7604215096607502e-09
248,2,10897.5,"[3584.32555809786, 5867.957633339132, 1.895]","[0.0, 0.0, 0.0]","[-0.040123412835044, 41.398102796931184, 0.0]","[0.0, 0.0, 0.0]",,,,,
249,2,10897.6,"[3584.321541140833, 5872.102206000708, 1.895]","[0.0, 0.0, 0.0]","[-0.040169626373786, 41.44578450425029, 0.0]","[0.0, 0.0, 0.0]",,,,,
250,2,10897.699999999999,"[3584.317529401735, 5876.241394963555, 1.895]","[0.0, 0.0, 0.0]","[-0.040117447009562004, 41.39194744176292, 0.0]","[0.0, 0.0, 0.0]",,,,,
