,type,rcvTime,pos,noise,spd,spd_noise,sendTime,sender,messageID,pos_noise,RSSI
79,3,10887.164331081553,"[3599.0871311500823, 5602.288115437701, 1.895]",,"[2.693311380169567, -31.995288311602955, 0.0]","[0.0, 0.0, 0.0]",10887.164220187628,175.0,27545.0,"[0.0, 0.0, 0.0]",2.0917054308308418e-08
80,3,10887.171579366368,"[3598.8275081442775, 5645.036617167581, 1.895]",,"[1.17840390517785, -27.44074184646153, 0.0]","[0.0, 0.0, 0.0]",10887.171468936092,169.0,27580.0,"[0.0, 0.0, 0.0]",1.802147225026794e-08
81,2,10887.199999999999,"[3620.0616356855453, 5354.40827376727, 1.895]","[0.0, 0.0, 0.0]","[-3.641769903547447, 31.555548791884988, 0.0]","[0.0, 0.0, 0.0]",,,,,
82,3,10887.247343105138,"[3613.519891532114, 5353.558485411848, 1.895]",,"[-3.741184445934075, 32.430224787966054, 0.0]","[0.0, 0.0, 0.0]",10887.247236341984,199.0,27611.0,"[0.0, 0.0, 0.0]",2.8149835865691624e-07
83,2,10887.3,"[3619.697749125461, 5357.561312099066, 1.895]","[0.0, 0.0, 0.0]","[-3.6432376581010733, 31.56826672897334, 0.0]","[0.0, 0.0, 0.0]",,,,,
84,2,10887.4,"[3619.3334728437817, 5360.71772732702, 1.895]","[0.0, 0.0, 0.0]","[-3.647139556511551, 31.602076263604555, 0.0]","[0.0, 0.0, 0.0]",,,,,
85,3,10887.427738681943,"[3605.6698944948953, 5450.364247710912, 1.895]",,"[-4.752742032989014, 41.19043095257649, 0.0]","[0.0, 0.0, 0.0]",10887.427627637844,187.0,27646.0,"[0.0, 0.0, 0.0]",8.019420667768872e-08
86,2,10887.5,"[3618.9701440546105, 5363.865932633191, 1.895]","[0.0, 0.0, 0.0]","[-3.637653247414074, 31.519878404456733, 0.0]","[0.0, 0.0, 0.0]",,,,,
87,3,10887.515111402476,"[3624.447903036051, 5316.690065664236, 1.895]",,"[-5.073393688627597, 32.52346318442618, 0.0]","[0.0, 0.0, 0.0]",10887.515000323623,211.0,27677.0,"[0.0, 0.0, 0.0]",3.6216407728908385e-08
88,2,10887.6,"[3618.6069245767308, 5367.013190768649, 1.895]","[0.0, 0.0, 0.0]","[-3.636558821133915, 31.51039531717301, 0.0]","[0.0, 0.0, 0.0]",,,,,
89,3,10887.673263676228,"[3610.595776087638, 5407.673273907138, 1.895]",,"[-4.48688917430932, 38.8863728439877, 0.0]","[0.0, 0.0, 0.0]",10887.673154571048,205.0,27740.0,"[0.0, 0.0, 0.0]",1.0832447173432939e-07
90,2,10887.699999999999,"[3618.2431994997683, 5370.164829866373, 1.895]","[0.0, 0.0, 0.0]","[-3.641620886682013, 31.55425757662414, 0.0]","[0.0, 0.0, 0.0]",,,,,
91,2,10887.8,"[3617.8794552095774, 5373.316635444676, 1.895]","[0.0, 0.0, 0.0]","[-3.641813249806789, 31.5559243826417, 0.0]","[0.0, 0.0, 0.0]",,,,,
92,2,10887.9,"[3617.515840920173, 5376.467314579991, 1.895]","[0.0, 0.0, 0.0]","[-3.6405116799952353, 31.544646418683918, 0.0]","[0.0, 0.0, 0.0]",,,,,
93,2,10888.0,"[3617.1523061152106, 5379.617304991074, 1.895]","[0.0, 0.0, 0.0]","[-3.639715880581644, 31.53775090142467, 0.0]","[0.0, 0.0, 0.0]",,,,,
94,2,10888.1,"[3616.7878900027886, 5382.77493183754, 1.895]","[0.0, 0.0, 0.0]","[-3.648539543991662, 31.614207006184877, 0.0]","[0.0, 0.0, 0.0]",,,,,
95,3,10888.164328016624,"[3601.7767539510082, 5570.336645734397, 1.895]",,"[2.691289779747861, -31.97127263746926, 0.0]","[0.0, 0.0, 0.0]",10888.164220187628,175.0,27827.0,"[0.0, 0.0, 0.0]",7.737440321937326e-09
96,3,10888.171576331912,"[3601.1032838202673, 5617.632655447998, 1.895]",,"[2.310395827494343, -27.44454941925781, 0.0]","[0.0, 0.0, 0.0]",10888.171468936092,169.0,27862.0,"[0.0, 0.0, 0.0]",7.356150224984582e-09
97,2,10888.199999999999,"[3616.424421542631, 5385.924347377949, 1.895]","[0.0, 0.0, 0.0]","[-3.639051635408927, 31.531995287667453, 0.0]","[0.0, 0.0, 0.0]",,,,,
98,3,10888.247347353004,"[3609.777786655433, 5385.99668889653, 1.895]",,"[-3.741419095381339, 32.432258832112005, 0.0]","[0.0, 0.0, 0.0]",10888.247236341984,199.0,27893.0,"[0.0, 0.0, 0.0]",6.9556898290000004e-06
99,2,10888.3,"[3616.0607768549526, 5389.075289911076, 1.895]","[0.0, 0.0, 0.0]","[-3.640816027971387, 31.547283561494556, 0.0]","[0.0, 0.0, 0.0]",,,,,
100,2,10888.4,"[3615.697555627961, 5392.222563202405, 1.895]","[0.0, 0.0, 0.0]","[-3.6365763332716723, 31.51054705797815, 0.0]","[0.0, 0.0, 0.0]",,,,,
101,3,10888.427742991162,"[3601.3018060726904, 5491.5427276712135, 1.895]",,"[-3.380441927549834, 41.26575506150638, 0.0]","[0.0, 0.0, 0.0]",10888.427627637844,187.0,27932.0,"[0.0, 0.0, 0.0]",1.0045786497077549e-08
102,2,10888.5,"[3615.3344872756434, 5395.368511850945, 1.895]","[0.0, 0.0, 0.0]","[-3.635045749757317, 31.497284714654302, 0.0]","[0.0, 0.0, 0.0]",,,,,
103,3,10888.515115646265,"[3620.6642845554143, 5349.186385421439, 1.895]",,"[-3.750208131538193, 32.49515450147413, 0.0]","[0.0, 0.0, 0.0]",10888.515000323623,211.0,27967.0,"[0.0, 0.0, 0.0]",8.500637900926e-08
104,2,10888.6,"[3614.9702882568363, 5398.524257604328, 1.895]","[0.0, 0.0, 0.0]","[-3.646365999481765, 31.595373474234762, 0.0]","[0.0, 0.0, 0.0]",,,,,
105,3,10888.673267969036,"[3606.116983008899, 5446.4894805895465, 1.895]",,"[-4.481224060359153, 38.83727518978734, 0.0]","[0.0, 0.0, 0.0]",10888.673154571048,205.0,28034.0,"[0.0, 0.0, 0.0]",9.102069423562759e-08
106,2,10888.699999999999,"[3614.60618778465, 5401.679149461731, 1.895]","[0.0, 0.0, 0.0]","[-3.6453793492511393, 31.58682425494917, 0.0]","[0.0, 0.0, 0.0]",,,,,
107,2,10888.8,"[3614.243213305106, 5404.824284712673, 1.895]","[0.0, 0.0, 0.0]","[-3.6341058941486972, 31.489140965790245, 0.0]","[0.0, 0.0, 0.0]",,,,,
108,2,10888.9,"[3613.8800397108926, 5407.971145271044, 1.895]","[0.0, 0.0, 0.0]","[-3.636099433184991, 31.506414769461117, 0.0]","[0.0, 0.0, 0.0]",,,,,
109,2,10889.0,"[3613.5166209355316, 5411.120130297974, 1.895]","[0.0, 0.0, 0.0]","[-3.638554190482322, 31.527684980303622, 0.0]","[0.0, 0.0, 0.0]",,,,,
110,2,10889.1,"[3613.1531046511595, 5414.269960230115, 1.895]","[0.0, 0.0, 0.0]","[-3.639530452158714, 31.536144183866405, 0.0]","[0.0, 0.0, 0.0]",,,,,
111,3,10889.16433188407,"[3604.466402668708, 5538.384868151853, 1.895]",,"[2.688971008943075, -31.94372671727952, 0.0]","[0.0, 0.0, 0.0]",10889.164220187628,175.0,28121.0,"[0.0, 0.0, 0.0]",1.772100949784829e-08
112,3,10889.17158022976,"[3603.411485319276, 5590.214171846485, 1.895]",,"[2.311837658343655, -27.461676526879057, 0.0]","[0.0, 0.0, 0.0]",10889.171468936092,169.0,28160.0,"[0.0, 0.0, 0.0]",2.0456215911127383e-09
113,2,10889.199999999999,"[3612.790049935151, 5417.415790721486, 1.895]","[0.0, 0.0, 0.0]","[-3.634909222824881, 31.49610172330888, 0.0]","[0.0, 0.0, 0.0]",,,,,
114,3,10889.247351248694,"[3606.038514712097, 5418.41033527463, 1.895]",,"[-3.728667919735458, 32.32172605874553, 0.0]","[0.0, 0.0, 0.0]",10889.247236341984,199.0,28199.0,"[0.0, 0.0, 0.0]",7.216593513e-06
115,2,10889.3,"[3612.4264445758736, 5420.566392478201, 1.895]","[0.0, 0.0, 0.0]","[-3.64042227143451, 31.54387170299151, 0.0]","[0.0, 0.0, 0.0]",,,,,
116,2,10889.4,"[3612.062829437453, 5423.717078970156, 1.895]","[0.0, 0.0, 0.0]","[-3.64052018036585, 31.54472007346573, 0.0]","[0.0, 0.0, 0.0]",,,,,
117,3,10889.427733947918,"[3597.919343530237, 5532.833148797562, 1.895]",,"[-3.3875244518364642, 41.35221290302331, 0.0]","[0.0, 0.0, 0.0]",10889.427627637844,187.0,28238.0,"[0.0, 0.0, 0.0]",6.608182178769463e-09
118,2,10889.5,"[3611.6987761907153, 5426.871561624071, 1.895]","[0.0, 0.0, 0.0]","[-3.6449065273577173, 31.58272730354287, 0.0]","[0.0, 0.0, 0.0]",,,,,
119,3,10889.515114252385,"[3616.9263866348856, 5381.574873254104, 1.895]",,"[-3.742693408033013, 32.43004022173472, 0.0]","[0.0, 0.0, 0.0]",10889.515000323623,211.0,28277.0,"[0.0, 0.0, 0.0]",1.9243451646725362e-08
120,2,10889.6,"[3611.335300311369, 5430.02104145096, 1.895]","[0.0, 0.0, 0.0]","[-3.639125916436644, 31.532638924870387, 0.0]","[0.0, 0.0, 0.0]",,,,,
121,3,10889.673271953157,"[3601.8111553045605, 5485.324996056947, 1.895]",,"[-3.195037558037136, 39.002485505771276, 0.0]","[0.0, 0.0, 0.0]",10889.673154571048,205.0,28340.0,"[0.0, 0.0, 0.0]",1.106588717132408e-08
122,2,10889.699999999999,"[3610.971624024138, 5433.172257790851, 1.895]","[0.0, 0.0, 0.0]","[-3.641132403163268, 31.550024918900544, 0.0]","[0.0, 0.0, 0.0]",,,,,
123,2,10889.8,"[3610.6078069516493, 5436.324694020021, 1.895]","[0.0, 0.0, 0.0]","[-3.642541947256173, 31.56223846851407, 0.0]","[0.0, 0.0, 0.0]",,,,,
124,2,10889.9,"[3610.243897575718, 5439.477930048699, 1.895]","[0.0, 0.0, 0.0]","[-3.643466090696863, 31.570246073114518, 0.0]","[0.0, 0.0, 0.0]",,,,,
125,2,10890.0,"[3609.879787557892, 5442.6329046180535, 1.895]","[0.0, 0.0, 0.0]","[-3.645474920337921, 31.587652368249003, 0.0]","[0.0, 0.0, 0.0]",,,,,
126,2,10890.1,"[3609.515712239559, 5445.78757851999, 1.895]","[0.0, 0.0, 0.0]","[-3.645127508497831, 31.584642081588026, 0.0]","[0.0, 0.0, 0.0]",,,,,
127,3,10890.16433544308,"[3607.1555998543936, 5506.438454559923, 1.895]",,"[2.683860316231309, -31.883014061480075, 0.0]","[0.0, 0.0, 0.0]",10890.164220187628,175.0,28427.0,"[0.0, 0.0, 0.0]",7.470161468749283e-08
128,2,10890.199999999999,"[3609.152003729815, 5448.93907406453, 1.895]","[0.0, 0.0, 0.0]","[-3.6414550154435013, 31.55282031999384, 0.0]","[0.0, 0.0, 0.0]",,,,,
129,3,10890.247341837081,"[3602.2996100882224, 5450.820797566815, 1.895]",,"[-3.73077220308278, 32.33996690814876, 0.0]","[0.0, 0.0, 0.0]",10890.247236341984,199.0,28501.0,"[0.0, 0.0, 0.0]",1.030909507e-06
130,2,10890.3,"[3608.789020424406, 5452.084285790655, 1.895]","[0.0, 0.0, 0.0]","[-3.634194258841766, 31.48990663645519, 0.0]","[0.0, 0.0, 0.0]",,,,,
131,2,10890.4,"[3608.4248674964097, 5455.239632172067, 1.895]","[0.0, 0.0, 0.0]","[-3.645904537598835, 31.59137495611086, 0.0]","[0.0, 0.0, 0.0]",,,,,
132,3,10890.427737597036,"[3594.5375224567374, 5574.11573937947, 1.895]",,"[-3.385139006643863, 41.323093279322144, 0.0]","[0.0, 0.0, 0.0]",10890.427627637844,187.0,28540.0,"[0.0, 0.0, 0.0]",8.007261469101139e-09
133,2,10890.5,"[3608.0614466182396, 5458.388635419615, 1.895]","[0.0, 0.0, 0.0]","[-3.6385752438402132, 31.5278674054045, 0.0]","[0.0, 0.0, 0.0]",,,,,
134,3,10890.51511789607,"[3613.1955281609394, 5413.90236503101, 1.895]",,"[-3.736765866922704, 32.378678708609044, 0.0]","[0.0, 0.0, 0.0]",10890.515000323623,211.0,28579.0,"[0.0, 0.0, 0.0]",2.650834757556923e-08
135,2,10890.6,"[3607.6975488084117, 5461.54177122924, 1.895]","[0.0, 0.0, 0.0]","[-3.643350290702265, 31.569242678455172, 0.0]","[0.0, 0.0, 0.0]",,,,,
136,3,10890.673270316565,"[3598.6192085641483, 5524.289751311529, 1.895]",,"[-3.1913433781318, 38.95738988620613, 0.0]","[0.0, 0.0, 0.0]",10890.673154571048,205.0,28646.0,"[0.0, 0.0, 0.0]",9.577296743875826e-08
137,2,10890.699999999999,"[3607.3333731152584, 5464.697314868323, 1.895]","[0.0, 0.0, 0.0]","[-3.646132462696249, 31.593349902838142, 0.0]","[0.0, 0.0, 0.0]",,,,,
138,2,10890.8,"[3606.9690994260927, 5467.853707632422, 1.895]","[0.0, 0.0, 0.0]","[-3.647113600226445, 31.60185135515542, 0.0]","[0.0, 0.0, 0.0]",,,,,
139,2,10890.9,"[3606.6057381009214, 5471.002194859569, 1.895]","[0.0, 0.0, 0.0]","[-3.637978998329514, 31.522701001459406, 0.0]","[0.0, 0.0, 0.0]",,,,,
140,2,10891.0,"[3606.2424276972038, 5474.15024085774, 1.895]","[0.0, 0.0, 0.0]","[-3.63746917197776, 31.51828341038909, 0.0]","[0.0, 0.0, 0.0]",,,,,
141,2,10891.1,"[3605.878650356692, 5477.302332813558, 1.895]","[0.0, 0.0, 0.0]","[-3.642144150114607, 31.55879159860125, 0.0]","[0.0, 0.0, 0.0]",,,,,
142,3,10891.164333408851,"[3610.0764649815405, 5474.503261374782, 1.895]",,"[3.945731414478013, -31.864680999441987, 0.0]","[0.0, 0.0, 0.0]",10891.164220187628,175.0,28733.0,"[0.0, 0.0, 0.0]",1.1862911156e-05
143,3,10891.171581789305,"[3608.024523565466, 5535.417173594533, 1.895]",,"[2.306329383851753, -27.39624526629924, 0.0]","[0.0, 0.0, 0.0]",10891.171468936092,169.0,28768.0,"[0.0, 0.0, 0.0]",1.998542995142464e-07
144,2,10891.199999999999,"[3605.5160776496464, 5480.457881554131, 1.895]","[0.0, 0.0, 0.0]","[-3.635880155812612, 31.592996604124014, 0.0]","[0.0, 0.0, 0.0]",,,,,
145,3,10891.247352807304,"[3598.674572191331, 5483.254232035001, 1.895]",,"[-2.98950447124156, 32.50003913974287, 0.0]","[0.0, 0.0, 0.0]",10891.247236341984,199.0,28807.0,"[0.0, 0.0, 0.0]",5.624045029813225e-07
146,2,10891.3,"[3605.2569933062355, 5483.620618151979, 1.895]","[0.0, 0.0, 0.0]","[-2.966514589526938, 31.6326381907935, 0.0]","[0.0, 0.0, 0.0]",,,,,
147,2,10891.4,"[3604.997901382958, 5486.783447280014, 1.895]","[0.0, 0.0, 0.0]","[-2.594032193922785, 31.666292326717166, 0.0]","[0.0, 0.0, 0.0]",,,,,
148,3,10891.427735627982,"[3591.15638623435, 5615.389969841946, 1.895]",,"[-3.379256311894777, 41.25128200559059, 0.0]","[0.0, 0.0, 0.0]",10891.427627637844,187.0,28846.0,"[0.0, 0.0, 0.0]",1.952325530280325e-09
149,2,10891.5,"[3604.7390808744576, 5489.942963149369, 1.895]","[0.0, 0.0, 0.0]","[-2.5913147851326688, 31.633119931473797, 0.0]","[0.0, 0.0, 0.0]",,,,,
150,3,10891.515115922188,"[3609.47585016436, 5446.132979160943, 1.895]",,"[-3.717982395760328, 32.215921929222986, 0.0]","[0.0, 0.0, 0.0]",10891.515000323623,211.0,28881.0,"[0.0, 0.0, 0.0]",1.121473334331736e-07
151,2,10891.6,"[3604.480565811462, 5493.098750334614, 1.895]","[0.0, 0.0, 0.0]","[-2.5882566601943253, 31.595788290644858, 0.0]","[0.0, 0.0, 0.0]",,,,,
152,3,10891.673268391523,"[3595.428081992093, 5563.244494601025, 1.895]",,"[-3.1940859210948522, 38.99086867642279, 0.0]","[0.0, 0.0, 0.0]",10891.673154571048,205.0,28952.0,"[0.0, 0.0, 0.0]",7.0252580035251365e-09
153,2,10891.699999999999,"[3604.221890866299, 5496.256489259487, 1.895]","[0.0, 0.0, 0.0]","[-2.58985740282939, 31.615329136870816, 0.0]","[0.0, 0.0, 0.0]",,,,,
154,2,10891.8,"[3603.9632953696623, 5499.413258327369, 1.895]","[0.0, 0.0, 0.0]","[-2.589061962999054, 31.605618914214542, 0.0]","[0.0, 0.0, 0.0]",,,,,
155,2,10891.9,"[3603.70460767853, 5502.571152846915, 1.895]","[0.0, 0.0, 0.0]","[-2.5899850156633013, 31.61688695304902, 0.0]","[0.0, 0.0, 0.0]",,,,,
156,2,10892.0,"[3603.445461229756, 5505.734647587472, 1.895]","[0.0, 0.0, 0.0]","[-2.594578104006192, 31.672956449207916, 0.0]","[0.0, 0.0, 0.0]",,,,,
157,2,10892.1,"[3603.1862097115036, 5508.899424949281, 1.895]","[0.0, 0.0, 0.0]","[-2.595630061187565, 31.685798072266344, 0.0]","[0.0, 0.0, 0.0]",,,,,
158,3,10892.164331754371,"[3614.0179019402085, 5442.673261262133, 1.895]",,"[3.934371505983389, -31.772941389629366, 0.0]","[0.0, 0.0, 0.0]",10892.164220187628,175.0,29039.0,"[0.0, 0.0, 0.0]",1.1069382207586872e-08
159,3,10892.171579772892,"[3610.330004338019, 5508.031008745842, 1.895]",,"[2.303268310907005, -27.35988363216503, 0.0]","[0.0, 0.0, 0.0]",10892.171468936092,169.0,29074.0,"[0.0, 0.0, 0.0]",1.5362633080000001e-06
160,2,10892.199999999999,"[3602.927416253685, 5512.058610601151, 1.895]","[0.0, 0.0, 0.0]","[-2.591043953304434, 31.629813789101107, 0.0]","[0.0, 0.0, 0.0]",,,,,
161,3,10892.24735082435,"[3596.008858069372, 5515.794742306964, 1.895]",,"[-2.662059980291419, 32.49590397547136, 0.0]","[0.0, 0.0, 0.0]",10892.247236341984,199.0,29109.0,"[0.0, 0.0, 0.0]",4.549429229e-06
162,2,10892.3,"[3602.66857957548, 5515.218323859955, 1.895]","[0.0, 0.0, 0.0]","[-2.591476676451121, 31.635096197581472, 0.0]","[0.0, 0.0, 0.0]",,,,,
163,2,10892.4,"[3602.4091494469944, 5518.385281581695, 1.895]","[0.0, 0.0, 0.0]","[-2.5974183095033743, 31.707627868380136, 0.0]","[0.0, 0.0, 0.0]",,,,,
164,2,10892.5,"[3602.149905853209, 5521.549962206657, 1.895]","[0.0, 0.0, 0.0]","[-2.595550721304859, 31.68482954152102, 0.0]","[0.0, 0.0, 0.0]",,,,,
165,3,10892.515112962312,"[3605.770285241722, 5478.24130500657, 1.895]",,"[-3.710891039431414, 32.154476081032556, 0.0]","[0.0, 0.0, 0.0]",10892.515000323623,211.0,29179.0,"[0.0, 0.0, 0.0]",2.0188355394053538e-07
166,2,10892.6,"[3601.8912907425174, 5524.706970710426, 1.895]","[0.0, 0.0, 0.0]","[-2.5892583392105273, 31.60801614988412, 0.0]","[0.0, 0.0, 0.0]",,,,,
167,3,10892.673265480731,"[3592.2371438567543, 5602.196937604488, 1.895]",,"[-3.18772595762184, 38.91323128448544, 0.0]","[0.0, 0.0, 0.0]",10892.673154571048,205.0,29250.0,"[0.0, 0.0, 0.0]",1.463206750287658e-08
168,2,10892.699999999999,"[3601.6322390449955, 5527.8693087880665, 1.895]","[0.0, 0.0, 0.0]","[-2.593629453060214, 31.661375922859115, 0.0]","[0.0, 0.0, 0.0]",,,,,
169,2,10892.8,"[3601.3732958898877, 5531.030321849063, 1.895]","[0.0, 0.0, 0.0]","[-2.592542724791076, 31.6481098364849, 0.0]","[0.0, 0.0, 0.0]",,,,,
170,2,10892.9,"[3601.1140556105, 5534.194962013973, 1.895]","[0.0, 0.0, 0.0]","[-2.595517537508771, 31.68442445488027, 0.0]","[0.0, 0.0, 0.0]",,,,,
171,2,10893.0,"[3600.85551507127, 5537.35106019685, 1.895]","[0.0, 0.0, 0.0]","[-2.5885117286280153, 31.59890200356958, 0.0]","[0.0, 0.0, 0.0]",,,,,
172,2,10893.1,"[3600.596261351506, 5540.515864433305, 1.895]","[0.0, 0.0, 0.0]","[-2.595652102750802, 31.68606714162733, 0.0]","[0.0, 0.0, 0.0]",,,,,
173,3,10893.171577269262,"[3612.63692875885, 5480.65405873463, 1.895]",,"[2.317531702850544, -27.368400238691873, 0.0]","[0.0, 0.0, 0.0]",10893.171468936092,169.0,29364.0,"[0.0, 0.0, 0.0]",1.1012911732758059e-07
174,2,10893.199999999999,"[3600.337469328019, 5543.675032575769, 1.895]","[0.0, 0.0, 0.0]","[-2.591029592754917, 31.629638484667787, 0.0]","[0.0, 0.0, 0.0]",,,,,
175,3,10893.247348317662,"[3593.3437347406484, 5548.328040735311, 1.895]",,"[-2.662878359116031, 32.5058939681451, 0.0]","[0.0, 0.0, 0.0]",10893.247236341984,199.0,29399.0,"[0.0, 0.0, 0.0]",1.4437891080000001e-06
176,2,10893.3,"[3600.079001597955, 5546.830241950731, 1.895]","[0.0, 0.0, 0.0]","[-2.587782762173273, 31.590003245490177, 0.0]","[0.0, 0.0, 0.0]",,,,,
177,2,10893.4,"[3599.819694887374, 5549.9956930653225, 1.895]","[0.0, 0.0, 0.0]","[-2.596182647603606, 31.69254369516643, 0.0]","[0.0, 0.0, 0.0]",,,,,
178,2,10893.5,"[3599.56093920292, 5553.154417604023, 1.895]","[0.0, 0.0, 0.0]","[-2.590665765815226, 31.625197117181756, 0.0]","[0.0, 0.0, 0.0]",,,,,
179,3,10893.515116595263,"[3603.0631925750263, 5510.401139775337, 1.895]",,"[-2.643570664189901, 32.27102641003809, 0.0]","[0.0, 0.0, 0.0]",10893.515000323623,211.0,29461.0,"[0.0, 0.0, 0.0]",4.25476547639485e-08
180,2,10893.6,"[3599.3014517803567, 5556.322074735362, 1.895]","[0.0, 0.0, 0.0]","[-2.597991938661361, 31.714630367679007, 0.0]","[0.0, 0.0, 0.0]",,,,,
181,3,10893.673269162784,"[3589.046449372445, 5641.146406309345, 1.895]",,"[-3.186971944739788, 38.904026892989364, 0.0]","[0.0, 0.0, 0.0]",10893.673154571048,205.0,29532.0,"[0.0, 0.0, 0.0]",5.2889115401079754e-08
182,2,10893.699999999999,"[3599.042105919, 5559.4880037776775, 1.895]","[0.0, 0.0, 0.0]","[-2.596574625754479, 31.697328714661694, 0.0]","[0.0, 0.0, 0.0]",,,,,
183,2,10893.8,"[3598.782985396082, 5562.651182031898, 1.895]","[0.0, 0.0, 0.0]","[-2.5943185339489103, 31.669787783289156, 0.0]","[0.0, 0.0, 0.0]",,,,,
184,2,10893.9,"[3598.5240254127766, 5565.812400520817, 1.895]","[0.0, 0.0, 0.0]","[-2.592711208958851, 31.650166583902593, 0.0]","[0.0, 0.0, 0.0]",,,,,
185,2,10894.0,"[3598.26490149992, 5568.975620157247, 1.895]","[0.0, 0.0, 0.0]","[-2.594352474062732, 31.670202102580728, 0.0]","[0.0, 0.0, 0.0]",,,,,
186,2,10894.1,"[3598.005834675026, 5572.138142900207, 1.895]","[0.0, 0.0, 0.0]","[-2.593780908533667, 31.663224794784483, 0.0]","[0.0, 0.0, 0.0]",,,,,
187,3,10894.164333375864,"[3621.9005268791175, 5379.01527172061, 1.895]",,"[3.945213402185278, -31.86049766947654, 0.0]","[0.0, 0.0, 0.0]",10894.164220187628,175.0,29615.0,"[0.0, 0.0, 0.0]",1.492775468492497e-08
188,3,10894.171581376257,"[3616.0163126710754, 5453.369661006612, 1.895]",,"[3.382370520185657, -27.30851093965573, 0.0]","[0.0, 0.0, 0.0]",10894.171468936092,169.0,29650.0,"[0.0, 0.0, 0.0]",1.2094475313663161e-08
189,2,10894.199999999999,"[3597.7473391741214, 5575.293691283904, 1.895]","[0.0, 0.0, 0.0]","[-2.588060804244315, 31.593397405989897, 0.0]","[0.0, 0.0, 0.0]",,,,,
190,3,10894.247352428236,"[3590.6800287657084, 5580.84403745266, 1.895]",,"[-2.663809279491071, 32.51725776135633, 0.0]","[0.0, 0.0, 0.0]",10894.247236341984,199.0,29685.0,"[0.0, 0.0, 0.0]",1.5016131500000002e-06
191,2,10894.3,"[3597.4880489468896, 5578.458941180267, 1.895]","[0.0, 0.0, 0.0]","[-2.596017616063678, 31.69052909527105, 0.0]","[0.0, 0.0, 0.0]",,,,,
192,2,10894.4,"[3597.228862403101, 5581.622925375218, 1.895]","[0.0, 0.0, 0.0]","[-2.594979535889562, 31.677856873881847, 0.0]","[0.0, 0.0, 0.0]",,,,,
193,3,10894.427735428564,"[3584.8729624868024, 5739.520792642778, 1.895]",,"[-1.7302539615494532, 41.398643334503696, 0.0]","[0.0, 0.0, 0.0]",10894.427627637844,187.0,29724.0,"[0.0, 0.0, 0.0]",3.2076344405002622e-09
194,2,10894.5,"[3596.9701391786007, 5584.781253663483, 1.895]","[0.0, 0.0, 0.0]","[-2.590340776274028, 31.62122985191851, 0.0]","[0.0, 0.0, 0.0]",,,,,
195,3,10894.515115711703,"[3600.433063827231, 5542.508075834077, 1.895]",,"[-2.634632554027234, 32.161915655775864, 0.0]","[0.0, 0.0, 0.0]",10894.515000323623,211.0,29755.0,"[0.0, 0.0, 0.0]",2.004008439903937e-07
196,2,10894.6,"[3596.710773538133, 5587.947424156586, 1.895]","[0.0, 0.0, 0.0]","[-2.596772654509336, 31.699746123533902, 0.0]","[0.0, 0.0, 0.0]",,,,,
197,3,10894.673260433701,"[3587.351084392652, 5680.228407132066, 1.895]",,"[-1.633523943314707, 39.08424809911156, 0.0]","[0.0, 0.0, 0.0]",10894.673154571048,205.0,29826.0,"[0.0, 0.0, 0.0]",1.4082008599595902e-08
198,2,10894.699999999999,"[3596.4517869035885, 5591.1089679868455, 1.895]","[0.0, 0.0, 0.0]","[-2.592978041559708, 31.653423906249532, 0.0]","[0.0, 0.0, 0.0]",,,,,
199,2,10894.8,"[3596.1931632948736, 5594.266080229071, 1.895]","[0.0, 0.0, 0.0]","[-2.5893434215484072, 31.609054780863595, 0.0]","[0.0, 0.0, 0.0]",,,,,
200,2,10894.9,"[3595.934001154016, 5597.429766528582, 1.895]","[0.0, 0.0, 0.0]","[-2.594735213376602, 31.674874340305152, 0.0]","[0.0, 0.0, 0.0]",,,,,
201,2,10895.0,"[3595.674964355629, 5600.591922727078, 1.895]","[0.0, 0.0, 0.0]","[-2.593480282700605, 31.659554946147683, 0.0]","[0.0, 0.0, 0.0]",,,,,
202,2,10895.1,"[3595.4159932284742, 5603.753277253006, 1.895]","[0.0, 0.0, 0.0]","[-2.592822781342071, 31.651528588466636, 0.0]","[0.0, 0.0, 0.0]",,,,,
203,3,10895.164338072233,"[3625.8415806707067, 5347.188365963721, 1.895]",,"[3.934053955412739, -31.77037693539464, 0.0]","[0.0, 0.0, 0.0]",10895.164220187628,175.0,29913.0,"[0.0, 0.0, 0.0]",2.1786364327424762e-09
204,3,10895.171586072485,"[3619.3950181000127, 5426.090741202493, 1.895]",,"[3.374573173185006, -27.24555688578361, 0.0]","[0.0, 0.0, 0.0]",10895.171468936092,169.0,29948.0,"[0.0, 0.0, 0.0]",9.295993297243754e-09
205,2,10895.199999999999,"[3595.1572704605724, 5606.911599967408, 1.895]","[0.0, 0.0, 0.0]","[-2.590336204803321, 31.621174046316668, 0.0]","[0.0, 0.0, 0.0]",,,,,
206,3,10895.247344129104,"[3588.0164457212763, 5613.358533550935, 1.895]",,"[-2.661388675318925, 32.487709320929355, 0.0]","[0.0, 0.0, 0.0]",10895.247236341984,199.0,29987.0,"[0.0, 0.0, 0.0]",3.5069697150000004e-06
207,2,10895.3,"[3594.8984771645687, 5610.070783643943, 1.895]","[0.0, 0.0, 0.0]","[-2.591042333209531, 31.629794012020575, 0.0]","[0.0, 0.0, 0.0]",,,,,
