,Unnamed: 0,Unnamed: 0.1,type,rcvTime,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,type_attack
1003,3695,198,3,10846.447419249123,10846.447308578994,109.0,10942.0,1.065975882027122e-08,3591.1623595358,5750.723977446904,1.895,-0.017571910155172,-30.190738136283784,0.0,1
1004,3696,199,3,10846.468280005787,10846.468167895964,139.0,10998.0,1.2336409010747452e-08,3598.898381814603,6013.963681142061,1.895,-3.432200888900657,-29.7825550730656,0.0,1
1005,3698,201,3,10846.534041006007,10846.533934666822,115.0,11054.0,3.253923042413658e-09,3591.1817903421684,5784.108531637921,1.895,-0.017586294569409,-30.21545235799532,0.0,1
1006,3702,205,3,10846.859512366127,10846.859393710083,73.0,11211.0,2.592027347962596e-09,3600.7737225475385,6059.141836915851,1.895,3.155860276331504,29.88517007840196,0.0,1
1007,3705,208,3,10847.04040136658,10847.040282806987,145.0,11297.0,5.440266723058958e-09,3481.6324882218064,6149.313837218454,1.895,-3.433622197258429,-29.79488832387796,0.0,1
1008,3707,210,3,10847.17048474436,10847.17037532297,91.0,11354.0,1.9500943467395512e-08,3618.615890690324,5432.381243459381,1.895,4.71864909522558,-38.09732838798845,0.0,1
1009,3708,211,3,10847.171506104192,10847.171396672726,127.0,11407.0,1.640216030364991e-08,3617.304630554864,5378.297429926205,1.895,-4.066937518593808,35.23958094568985,0.0,1
1010,3712,215,3,10847.446295404408,10847.446181027635,121.0,11558.0,5.6516024094974485e-09,3602.455390550331,5517.820799653063,1.895,-2.890877358906455,35.289988976363766,0.0,1
1011,3713,216,3,10847.447420646104,10847.447308578994,109.0,11611.0,1.346523259724417e-07,3592.2837382208727,5720.525886289896,1.895,1.299081533978159,-30.22352956606276,0.0,1
1012,3714,217,3,10847.4682814044,10847.468167895964,139.0,11676.0,1.655859866286703e-09,3596.6101040764047,5984.080573688992,1.895,-1.984625966419257,-29.89705549414825,0.0,1
1013,3716,219,3,10847.534042404726,10847.533934666822,115.0,11721.0,1.5407245602725803e-09,3591.164192538015,5753.873304377042,1.895,-0.017597895800006,-30.235384722315352,0.0,1
1014,3717,220,3,10847.595125434498,10847.595013047989,151.0,11790.0,1.8301739814865406e-09,3795.524279579392,6113.874488858097,1.895,-3.445830834431982,-29.90082746347329,0.0,1
1015,3722,225,3,10847.965602727772,10847.965485961176,133.0,11947.0,3.26733875869405e-09,3622.5158034075744,5333.143171537565,1.895,-3.999373143238966,34.65414282093962,0.0,1
1016,3724,227,3,10848.040391700177,10848.040282806987,145.0,11995.0,1.983841265072127e-09,3514.2663502868536,6191.144687165137,1.895,-2.88827452989136,-29.85504499973677,0.0,1
1017,3726,229,3,10848.170489734192,10848.17037532297,91.0,12035.0,9.665743779579256e-09,3623.331709062785,5394.306769700464,1.895,4.7161199612865765,-38.07690872035331,0.0,1
1018,3727,230,3,10848.171510739716,10848.171396672726,127.0,12087.0,1.3203259368727472e-08,3613.235984506457,5413.551815100966,1.895,-4.077954927750043,35.33504562396383,0.0,1
1019,3729,232,3,10848.272748740725,10848.272635458736,97.0,12139.0,3.785216703094826e-09,3607.986749753959,5535.865878194985,1.895,2.688997803765928,-31.94185699072416,0.0,1
1020,3732,235,3,10848.446286861685,10848.446181027635,121.0,12235.0,1.135574539956079e-07,3599.568085404233,5553.06718133134,1.895,-2.88627385907825,35.23379238337563,0.0,1
1021,3733,236,3,10848.447425103272,10848.447308578994,109.0,12295.0,5.36844492010678e-08,3593.582543573797,5690.308782160629,1.895,1.298206759546302,-30.2031776711175,0.0,1
1022,3734,237,3,10848.468285863451,10848.468167895964,139.0,12347.0,1.190583929972895e-08,3594.624497383557,5954.168744210774,1.895,-1.9840966530661104,-29.889081744424736,0.0,1
1023,3736,239,3,10848.534046863697,10848.533934666822,115.0,12387.0,8.177817685443595e-09,3592.150078216557,5723.635527206632,1.895,1.297360915502606,-30.183498850438102,0.0,1
1024,3741,244,3,10848.965597723609,10848.965485961176,133.0,12591.0,1.2673778894778233e-08,3618.527550215125,5367.70096116788,1.895,-3.990045698449375,34.57332150411917,0.0,1
1025,3743,246,3,10849.040400130378,10849.040282806987,145.0,12643.0,2.842293877598841e-09,3739.164642017024,5738.670313108371,1.895,-1.9911457431479544,-29.995271545939925,0.0,1
1026,3745,248,3,10849.170484776098,10849.17037532297,91.0,12691.0,2.6611824290444844e-09,3628.0502535062433,5356.210286247702,1.895,4.712403986277543,-38.04690676057814,0.0,1
1027,3746,249,3,10849.171505777927,10849.171396672726,127.0,12739.0,1.702955652871249e-08,3609.169434371663,5448.788039407242,1.895,-4.066426825536147,35.23515584467427,0.0,1
1028,3748,251,3,10849.272743779711,10849.272635458736,97.0,12799.0,6.2055606439371284e-09,3610.679543684423,5503.87892807109,1.895,2.6893702761222853,-31.946281486245542,0.0,1
1029,3751,254,3,10849.446294881547,10849.446181027635,121.0,12899.0,3.3383131594125566e-08,3596.681045523321,5588.310324821245,1.895,-2.893313932054958,35.319733108946615,0.0,1
1030,3752,255,3,10849.447420122922,10849.447308578994,109.0,12959.0,3.459581041027351e-08,3594.878642805829,5660.154636762357,1.895,1.295369934425199,-30.13717806618828,0.0,1
1031,3754,257,3,10849.534041884895,10849.533934666822,115.0,13071.0,1.1507889014227453e-08,3593.4474025101526,5693.452880376039,1.895,1.294214267426994,-30.11029111977021,0.0,1
1032,3755,258,3,10849.595124916745,10849.595013047989,151.0,13135.0,4.009002579366892e-09,3517.929425070758,5902.405950930111,1.895,-1.98790689383149,-29.9464804591198,0.0,1
1033,3760,263,3,10849.96560134314,10849.965485961176,133.0,13275.0,1.896196174519283e-08,3614.5376518650633,5402.273005913895,1.895,-3.9938996811184992,34.60671585394897,0.0,1
1034,3762,265,3,10850.040399609785,10850.040282806987,145.0,13331.0,1.020596994503927e-08,3685.065710020062,5794.42976727178,1.895,-1.99142232496204,-29.99943806491745,0.0,1
1035,3764,267,3,10850.170488870071,10850.17037532297,91.0,13379.0,1.101323318537499e-08,3632.789278773759,5318.119354153054,1.895,4.8977562264175925,-38.08493968751494,0.0,1
1036,3765,268,3,10850.171512425715,10850.171396672726,127.0,13423.0,2.2749016702792573e-08,3605.222638564581,5484.039998950176,1.895,-3.212270017566354,35.314496074737114,0.0,1
1037,3769,272,3,10850.446291005974,10850.446181027635,121.0,13563.0,3.404287219230028e-07,3593.794404181906,5623.548603194884,1.895,-2.89292109228052,35.31493757125723,0.0,1
1038,3770,273,3,10850.447416049745,10850.447308578994,109.0,13619.0,2.36227822880846e-07,3596.7523491422544,5630.0242413216965,1.895,2.530280417010588,-30.058556187573004,0.0,1
1039,3771,274,3,10850.46827681288,10850.468167895964,139.0,13671.0,5.4344336082615906e-09,3591.6375302204165,5894.29545586292,1.895,-1.170031728649512,-29.948933695228707,0.0,1
1040,3773,276,3,10850.53405081324,10850.533934666822,115.0,13719.0,8.211881644074284e-09,3594.7441489363105,5663.283677808292,1.895,1.2932566188737171,-30.088011132949777,0.0,1
1041,3774,277,3,10850.595120845848,10850.595013047989,151.0,13779.0,5.769179439438333e-09,3773.460695301029,6000.54385298089,1.895,-1.986505540942834,-29.92537002027728,0.0,1
1042,3780,283,3,10851.04040011468,10851.040282806987,145.0,13967.0,3.189308256948856e-09,3621.2835411277183,5634.61720456888,1.895,-1.173610163438862,-30.04052976360358,0.0,1
1043,3782,285,3,10851.170490802984,10851.17037532297,91.0,14023.0,1.3906093186658562e-08,3638.762529383633,5280.175637210786,1.895,5.960381241905427,-37.8619672071108,0.0,1
1044,3783,286,3,10851.17151180435,10851.171396672726,127.0,14067.0,7.07392216076774e-08,3602.3256808808146,5519.404212658546,1.895,-2.9019288286677,35.42489827813395,0.0,1
1045,3785,288,3,10851.272750320924,10851.272635458736,97.0,14131.0,2.490380231995006e-09,3617.662191976277,5440.081195788748,1.895,3.946633467955085,-31.864245088246093,0.0,1
1046,3788,291,3,10851.44628902601,10851.446181027635,121.0,14227.0,3.52246616570873e-08,3591.544652102108,5658.825603120437,1.895,-1.4778049248458212,35.394585067958666,0.0,1
1047,3789,292,3,10851.447414026092,10851.447308578994,109.0,14291.0,1.2556114441759872e-07,3599.287537430274,5599.907381905964,1.895,2.53770110351913,-30.14671049682181,0.0,1
1048,3790,293,3,10851.468280395698,10851.468167895964,139.0,14343.0,9.41186605171923e-09,3591.228486888826,5864.339035864065,1.895,-0.017403287237641,-29.901022883856463,0.0,1
1049,3792,295,3,10851.534040268738,10851.533934666822,115.0,14399.0,2.099975546757536e-09,3596.4902971609813,5633.137297151482,1.895,2.53245779013807,-30.084422369029536,0.0,1
1050,3797,300,3,10851.965602828495,10851.965485961176,133.0,14618.0,9.06437539690043e-09,3606.56155776386,5471.3850127801725,1.895,-3.9953402217239633,34.61919798504631,0.0,1
1051,3799,302,3,10852.040393538942,10852.040282806987,145.0,14671.0,1.60813998900363e-09,3675.219826509264,5833.6929350631,1.895,-1.170845206370575,-29.96975602825352,0.0,1
1052,3801,304,3,10852.170491330768,10852.17037532297,91.0,14728.0,3.018960657303928e-09,3644.730287444586,5242.266810437234,1.895,5.9715606651667335,-37.93298195260799,0.0,1
1053,3802,305,3,10852.171512415816,10852.171396672726,127.0,14777.0,3.321042737023798e-07,3599.428962975541,5554.765499303842,1.895,-2.895065598648501,35.341116338726025,0.0,1
1054,3804,307,3,10852.272751298677,10852.272635458736,97.0,14834.0,4.6210598388677914e-09,3621.606176321226,5408.238339133313,1.895,3.939661308780955,-31.80795341826392,0.0,1
1055,3807,310,3,10852.447415423834,10852.447308578994,109.0,15001.0,1.426865474935035e-07,3601.8228475891765,5569.789074720745,1.895,2.536221748299209,-30.129136443840352,0.0,1
1056,3808,311,3,10852.468276190264,10852.468167895964,139.0,15070.0,1.165137758552066e-08,3591.2110456193936,5834.372754820677,1.895,-0.017445530374441,-29.97360187326708,0.0,1
1057,3810,313,3,10852.534050190492,10852.533934666822,115.0,15123.0,2.9386835392584853e-08,3599.026146726684,5603.012582063995,1.895,2.5362740949817253,-30.129758298122844,0.0,1
1058,3811,314,3,10852.595120225353,10852.595013047989,151.0,15192.0,7.226999472721941e-09,3886.601194998455,5937.453146090512,1.895,-1.174368794415994,-30.05994820181386,0.0,1
1059,3813,316,3,10852.660003330438,10852.65988480118,157.0,15245.0,1.10082578955441e-08,3827.15104651868,5380.554557949428,1.895,-5.549426400599026,35.57511526045961,0.0,1
1060,3817,320,3,10852.965595458869,10852.965485961176,133.0,15397.0,2.219488112e-06,3603.420234256062,5506.042602409844,1.895,-2.8429927535104342,34.70544422167508,0.0,1
1061,3819,322,3,10853.040393728888,10853.040282806987,145.0,15458.0,1.4533189151223701e-09,3579.992521466076,5644.559079644463,1.895,-0.017492820468635,-30.054852171717187,0.0,1
1062,3821,324,3,10853.17048444768,10853.17037532297,91.0,15511.0,5.065032834777982e-09,3650.700411947167,5204.342951381065,1.895,5.980171780157909,-37.98768210351012,0.0,1
1063,3822,325,3,10853.171505969063,10853.171396672726,127.0,15568.0,3.465676478685902e-08,3596.532021649953,5590.129513321981,1.895,-2.896876741526352,35.36322561707262,0.0,1
1064,3826,329,3,10853.446297412132,10853.446181027635,121.0,15719.0,2.257431056237516e-08,3588.594904942227,5729.47435724501,1.895,-1.478046459886603,35.40037002131376,0.0,1
1065,3827,330,3,10853.447422412131,10853.447308578994,109.0,15768.0,1.914219481836652e-07,3604.357140404902,5539.682853099966,1.895,2.529060412533306,-30.044063101003253,0.0,1
1066,3828,331,3,10853.468283180187,10853.468167895964,139.0,15829.0,1.2711260650259222e-08,3591.193594874164,5804.390193172761,1.895,-0.017446734085788,-29.975669999826216,0.0,1
1067,3830,333,3,10853.534044180353,10853.533934666822,115.0,15886.0,2.0262397651195893e-08,3601.5622687148475,5572.884630724198,1.895,2.531866073786086,-30.077393053621552,0.0,1
1068,3831,334,3,10853.59512721651,10853.595013047989,151.0,15955.0,2.701854511436372e-09,3639.89523953763,5961.120384768408,1.895,-0.017516721243127,-30.09591668521226,0.0,1
1069,3833,336,3,10853.659996879243,10853.65988480118,157.0,16008.0,4.211053728378952e-09,3388.586118747205,5027.980268192827,1.895,-5.546863211786279,35.558683699626954,0.0,1
1070,3838,341,3,10854.040393151989,10854.040282806987,145.0,16232.0,2.475514124899347e-09,3686.293734401285,5658.016621625114,1.895,-0.017442524550181,-29.9684374921462,0.0,1
1071,3841,344,3,10854.27274408474,10854.272635458736,97.0,16344.0,2.3061439794133e-09,3629.499734271385,5344.50749937221,1.895,3.9460643428738393,-31.859650098284376,0.0,1
1072,3844,347,3,10854.446294099556,10854.446181027635,121.0,16456.0,6.719051872060893e-09,3587.725613694259,5764.777854663235,1.895,-0.034306120721611,35.35905473425335,0.0,1
1073,3845,348,3,10854.44741909957,10854.447308578994,109.0,16512.0,3.870677700772263e-08,3606.891895758818,5509.571136740309,1.895,2.530976754128779,-30.06682834912945,0.0,1
1074,3846,349,3,10854.46828416498,10854.468167895964,139.0,16568.0,1.0195329228829773e-08,3591.176150235399,5774.4181231951225,1.895,-0.017419229807671,-29.92841421198787,0.0,1
1075,3848,351,3,10854.534045165054,10854.533934666822,115.0,16624.0,2.5468465412508853e-08,3604.097173241448,5542.771142262336,1.895,2.537157542252205,-30.140253241423004,0.0,1
1076,3849,352,3,10854.595119675065,10854.595013047989,151.0,16680.0,3.293961007090414e-09,3473.346642145917,6102.993424040689,1.895,-0.017552749385119,-30.15781754136454,0.0,1
1077,3851,354,3,10854.659997422825,10854.65988480118,157.0,16724.0,9.577868774864684e-09,3535.6921247250884,5159.707584023751,1.895,-5.537413362938043,35.498104562667216,0.0,1
1078,3855,358,3,10854.965603165308,10854.965485961176,133.0,16868.0,3.8343769981553335e-09,3597.73899549104,5575.395545651075,1.895,-2.840295798149549,34.67252150886108,0.0,1
1079,3858,361,3,10855.171512678164,10855.171396672726,127.0,16972.0,1.0021873636724081e-08,3591.457508257798,5660.912766425086,1.895,-1.483951001179462,35.54178840852985,0.0,1
1080,3860,363,3,10855.272751599872,10855.272635458736,97.0,17028.0,1.5704019833215363e-09,3633.6418794143647,5312.70340235648,1.895,4.9846723478410855,-31.663998209574167,0.0,1
1081,3863,366,3,10855.426288609571,10855.4261810482,85.0,17084.0,2.7188367796451182e-09,3637.7774954226975,5307.664503813795,1.895,4.588198901061453,-29.146171292766624,0.0,1
1082,3864,367,3,10855.446297940853,10855.446181027635,121.0,17136.0,7.222410147402629e-09,3587.6913380456253,5800.105502051389,1.895,-0.03437888998707,35.4340574563981,0.0,1
1083,3865,368,3,10855.44742294102,10855.447308578994,109.0,17188.0,9.821262467075469e-08,3609.464450747089,5479.445726104226,1.895,2.778618699593267,-30.088294549018052,0.0,1
1084,3866,369,3,10855.468274940864,10855.468167895964,139.0,17248.0,9.5732885990434e-09,3591.25600073275,5744.436513564577,1.895,0.398877461644878,-29.9752499380202,0.0,1
1085,3868,371,3,10855.534048941006,10855.533934666822,115.0,17304.0,7.998247132139445e-09,3606.633153223294,5512.644877891641,1.895,2.532177441811458,-30.08109196111471,0.0,1
1086,3870,373,3,10855.659996796385,10855.65988480118,157.0,17420.0,2.4354080640511333e-08,3396.622746163156,5119.386912420997,1.895,-5.153943393881279,35.54614056700258,0.0,1
1087,3874,377,3,10855.965602972432,10855.965485961176,133.0,17572.0,4.607701329512858e-09,3594.898914827868,5610.065440929231,1.895,-2.846060116249629,34.742888631726075,0.0,1
1088,3876,379,3,10856.040393072064,10856.040282806987,145.0,17628.0,3.263455869045002e-09,3649.768755986372,5647.111845665221,1.895,-0.017444934153432,-29.972577496397243,0.0,1
1089,3878,381,3,10856.17150509512,10856.171396672726,127.0,17676.0,6.6776474997225335e-09,3589.9772052368758,5696.367182850141,1.895,-1.479606613733178,35.43773692754578,0.0,1
1090,3882,385,3,10856.44741901719,10856.447308578994,109.0,17880.0,1.6430432901190064e-07,3613.17801559025,5449.455960793831,1.895,3.707497909908731,-29.940770365630243,0.0,1
1091,3883,386,3,10856.468284017274,10856.468167895964,139.0,17940.0,7.680683941261674e-09,3592.542518418348,5714.505285777208,1.895,1.285707380243777,-29.91237578523824,0.0,1
1092,3885,388,3,10856.534045017515,10856.533934666822,115.0,17996.0,9.898451269117573e-09,3609.1693867372464,5482.515601677266,1.895,2.532384673666252,-30.08355377933261,0.0,1
1093,3886,389,3,10856.595128057472,10856.595013047989,151.0,18056.0,1.962193403327221e-09,3646.551166837102,5847.659755150588,1.895,-0.017403491303635,-29.901373495427187,0.0,1
1094,3888,391,3,10856.65999243344,10856.65988480118,157.0,18116.0,2.221200644020092e-07,3535.428591095506,5324.772864579025,1.895,-4.118151409494292,35.68334386206799,0.0,1
1095,3892,395,3,10856.965599043142,10856.965485961176,133.0,18256.0,2.5223856065670023e-08,3592.132251707746,5644.752132476223,1.895,-2.327248082251167,34.78446177059716,0.0,1
1096,3894,397,3,10857.040395668844,10857.040282806987,145.0,18316.0,2.812634572605049e-09,3666.872336834308,5866.401557225358,1.895,1.284631996118666,-29.88735664437808,0.0,1
1097,3896,399,3,10857.171507693622,10857.171396672726,127.0,18372.0,6.180208754435854e-09,3588.4969752070306,5731.819851081726,1.895,-1.48155171165254,35.48432354571479,0.0,1
1098,3898,401,3,10857.27274664001,10857.272635458736,97.0,18428.0,2.345495355090923e-09,3643.623461765924,5249.297669009642,1.895,4.984253118490609,-31.66133515041052,0.0,1
1099,3901,404,3,10857.426296642843,10857.4261810482,85.0,18472.0,3.9384954858989936e-09,3646.955178192805,5249.363998570594,1.895,4.590914605652385,-29.163422591782787,0.0,1
1100,3902,405,3,10857.446295541296,10857.446181027635,121.0,18516.0,2.0743449109798114e-09,3587.6227348554767,5870.814282421002,1.895,-0.034286957093157,35.339302933514155,0.0,1
1101,3903,406,3,10857.447420541488,10857.447308578994,109.0,18568.0,1.3597577911509712e-08,3616.893326527992,5419.452094486451,1.895,3.701631730718007,-29.893396657441148,0.0,1
1102,3904,407,3,10857.468281316704,10857.468167895964,139.0,18628.0,6.6390012573435725e-09,3593.829669102577,5684.559331082899,1.895,1.287314467298344,-29.949765157573392,0.0,1
1103,3906,409,3,10857.534042316867,10857.533934666822,115.0,18688.0,2.3746237910781e-08,3612.802568016246,5452.48797588076,1.895,3.703191139008175,-29.905990025436694,0.0,1
1104,3908,411,3,10857.65999334201,10857.65988480118,157.0,18792.0,1.379975344e-06,3748.498909076646,5654.912415445713,1.895,-4.127348175465945,35.76303286083304,0.0,1
1105,3912,415,3,10857.965600384758,10857.965485961176,133.0,18936.0,5.493020857168448e-09,3590.6814560073944,5679.499825469431,1.895,-1.452089692730745,34.77868512384367,0.0,1
1106,3914,417,3,10858.040396578956,10858.040282806987,145.0,18992.0,3.062863594198497e-09,3310.663169629102,5989.978264753235,1.895,1.287363730612062,-29.95091128360688,0.0,1
1107,3919,422,3,10858.426290539372,10858.4261810482,85.0,19152.0,3.963484912438468e-09,3651.543559652379,5220.216667589289,1.895,4.587133991501894,-29.13940653886133,0.0,1
1108,3920,423,3,10858.447415778865,10858.447308578994,109.0,19232.0,6.92912326974553e-08,3620.6067506903055,5389.463465277288,1.895,3.711608132080945,-29.97396343038113,0.0,1
1109,3921,424,3,10858.468276555928,10858.468167895964,139.0,19288.0,6.805323263921376e-09,3595.1164352100245,5654.622323685147,1.895,1.2843450752489511,-29.88068134250151,0.0,1
1110,3923,426,3,10858.534050556003,10858.533934666822,115.0,19352.0,3.7651070046044135e-09,3616.518512150685,5422.47899604469,1.895,3.719754626234155,-30.039752357752945,0.0,1
1111,3924,427,3,10858.595120599324,10858.595013047989,151.0,19412.0,4.250042327707461e-09,3785.9457202358103,5919.636357122412,1.895,1.2868064054526749,-29.93794494316402,0.0,1
1112,3926,429,3,10858.659997622668,10858.65988480118,157.0,19468.0,7.740504919321899e-08,3893.580774581701,5632.389219573017,1.895,-4.120137511847752,35.70055322764164,0.0,1
1113,3930,433,3,10858.965605098676,10858.965485961176,133.0,19616.0,2.1942858110936523e-09,3589.230198143123,5714.258587650395,1.895,-1.455083151382835,34.85038080243944,0.0,1
1114,3932,435,3,10859.040401098851,10859.040282806987,145.0,19672.0,1.1383130258277272e-08,3581.652944619956,5438.594516726238,1.895,1.285142066259201,-29.899223582341545,0.0,1
1115,3934,437,3,10859.171513945152,10859.171396672726,127.0,19728.0,2.584597659056896e-09,3587.68876702244,5802.755435871798,1.895,-0.034419780851085,35.47620335539233,0.0,1
1116,3938,441,3,10859.426288070776,10859.4261810482,85.0,19824.0,1.753448161689064e-09,3656.136624586499,5191.039585205682,1.895,4.594253963387512,-29.18463559816168,0.0,1
1117,3939,442,3,10859.446295863036,10859.446181027635,121.0,19867.0,1.499566267014112e-09,3590.416380718392,5941.442636383794,1.895,2.625667744445364,35.26285385286911,0.0,1
1118,3940,443,3,10859.447420312135,10859.447308578994,109.0,19910.0,2.398288092217658e-07,3624.3210781567896,5359.467541223099,1.895,3.708947628790027,-29.952477911010813,0.0,1
1119,3941,444,3,10859.468281090933,10859.468167895964,139.0,19953.0,1.291360743664903e-08,3597.1986055327966,5624.722922661917,1.895,2.510933163947945,-29.82871980683428,0.0,1
1120,3943,446,3,10859.534042090992,10859.533934666822,115.0,20012.0,3.5773028965963447e-09,3620.235821713261,5392.458989372925,1.895,3.714858912899105,-30.000215874576813,0.0,1
1121,3944,447,3,10859.595125135964,10859.595013047989,151.0,20067.0,1.7864898847286243e-09,3589.0033090224406,5766.441587957298,1.895,1.285490571385468,-29.90733166085268,0.0,1
1122,3946,449,3,10859.660002159248,10859.65988480118,157.0,20126.0,2.15434974133957e-09,3792.782343896237,5249.791869915712,1.895,-4.131605702573794,35.79992388026246,0.0,1
1123,3950,453,3,10859.965602075952,10859.965485961176,133.0,20258.0,5.711809033170655e-09,3587.779697040306,5748.999224801983,1.895,-1.452130792726001,34.77966950091125,0.0,1
1124,3952,455,3,10860.040398076128,10860.040282806987,145.0,20304.0,7.287073871230016e-09,3439.5195020120486,5854.827701503533,1.895,1.290400319681865,-30.02155845788917,0.0,1
1125,3957,460,3,10860.44742207618,10860.447308578994,109.0,20426.0,3.093280340677949e-09,3628.035706572433,5329.469186783265,1.895,3.718067525972957,-30.026127783222307,0.0,1
1126,3958,461,3,10860.468282856644,10860.468167895964,139.0,20468.0,3.194525580827657e-09,3599.712465193546,5594.859437432259,1.895,2.510306563239468,-29.821276081436785,0.0,1
1127,3960,463,3,10860.534043856696,10860.533934666822,115.0,20514.0,8.614518865709607e-09,3623.951417455305,5362.452823061492,1.895,3.724046307661967,-30.07441083935832,0.0,1
1128,3961,464,3,10860.595126903205,10860.595013047989,151.0,20560.0,2.299413153232137e-09,3322.3719579511526,5453.496369888564,1.895,1.2866157299711372,-29.933508819721247,0.0,1
1129,3963,466,3,10860.659990926448,10860.65988480118,157.0,20610.0,6.083022439323889e-09,3678.499582023221,5571.369644876073,1.895,-2.940649897217485,35.8975804131921,0.0,1
1130,3967,470,3,10860.965599268067,10860.965485961176,133.0,20742.0,3.648886020835856e-09,3587.707146374989,5783.811978579113,1.895,-0.033828723320014,34.86700490799845,0.0,1
1131,3969,472,3,10861.040395268576,10861.040282806987,145.0,20784.0,5.5020643077969185e-09,3710.791701713264,5871.232725245729,1.895,2.520057761483788,-29.93711578775642,0.0,1
1132,3974,477,3,10861.447415168232,10861.447308578994,109.0,20904.0,1.175299734816431e-07,3632.365244693396,5299.582678005519,1.895,4.700345552456994,-29.855202840124416,0.0,1
1133,3975,478,3,10861.468275950012,10861.468167895964,139.0,20955.0,1.2976858375540412e-09,3602.228181925432,5564.9738910600045,1.895,2.5076934996209728,-29.790234099263515,0.0,1
1134,3977,480,3,10861.534049950147,10861.533934666822,115.0,21010.0,3.074716250136214e-08,3627.663622113144,5332.474042247216,1.895,3.714966161676245,-30.00108198724768,0.0,1
1135,3978,481,3,10861.59511999803,10861.595013047989,151.0,21053.0,1.800509203163593e-09,3531.126082742316,5393.935858723945,1.895,2.5144146878654583,-29.870078694014214,0.0,1
1136,3980,483,3,10861.65999702108,10861.65988480118,157.0,21108.0,1.832989841997364e-09,3841.230424196509,5787.19722579649,1.895,-2.9426042682312623,35.92143812941408,0.0,1
1137,3983,486,3,10861.808588363276,10861.80847111838,163.0,21248.0,1.275299116909639e-08,3642.0368729991023,5203.934334066349,1.895,-5.728575849061397,36.72356950018023,0.0,1
1138,3986,489,3,10862.040396159617,10862.040282806987,145.0,21338.0,1.328680148600417e-09,3305.3334977730105,5478.7416278131695,1.895,2.511596998556838,-29.836605853678872,0.0,1
1139,3991,494,3,10862.447420159724,10862.447308578994,109.0,21447.0,1.768364398560932e-07,3637.064647591117,5269.733462629077,1.895,4.687355666640692,-29.77269493267445,0.0,1
1140,3992,495,3,10862.468280942938,10862.468167895964,139.0,21490.0,2.5401695357095593e-09,3604.7446850531546,5535.079002670436,1.895,2.516067047843325,-29.88970796312409,0.0,1
1141,3994,497,3,10862.534041943136,10862.533934666822,115.0,21541.0,9.194771892912117e-09,3631.896333486786,5302.561063111701,1.895,4.679702299563823,-29.724083011699253,0.0,1
1142,3995,498,3,10862.59512499208,10862.595013047989,151.0,21588.0,2.594534542773997e-09,3300.135217508886,5685.748789090465,1.895,2.5233763426103453,-29.9765389902216,0.0,1
1143,3997,500,3,10862.660002015276,10862.65988480118,157.0,21643.0,3.305875023805524e-09,3304.623280691099,5867.89119826501,1.895,-2.93734750064981,35.85726685990018,0.0,1
1144,4000,503,3,10862.808580130306,10862.80847111838,163.0,21783.0,2.241964774291351e-07,3636.3069882545065,5240.666294363381,1.895,-5.735492872031135,36.76791172074755,0.0,1
1145,4003,506,3,10863.04039790888,10863.040282806987,145.0,21873.0,1.2121189618091822e-08,3343.3598150906987,5519.425136762722,1.895,2.510334204793799,-29.821604450267447,0.0,1
1146,4008,511,3,10863.447421908912,10863.447308578994,109.0,21963.0,3.4093177772426325e-08,3641.76509432627,5239.8776171064255,1.895,4.708119500034762,-29.904580652734943,0.0,1
1147,4009,512,3,10863.468282693895,10863.468167895964,139.0,22009.0,3.768327954274504e-09,3607.2589234605393,5505.211018106656,1.895,2.510981550116853,-29.829294612048383,0.0,1
1148,4011,514,3,10863.534043693984,10863.533934666822,115.0,22055.0,1.073734230354542e-08,3636.596369958973,5272.707823457905,1.895,4.696964911025545,-29.83373000700199,0.0,1
1149,4012,515,3,10863.595126744332,10863.595013047989,151.0,22101.0,2.0906624241379383e-09,3783.650605897381,5658.488457647584,1.895,2.5164991992063053,-29.89484172061588,0.0,1
1150,4016,519,3,10863.8085883044,10863.80847111838,163.0,22267.0,5.0645562242932856e-08,3630.575896155555,5277.405994518057,1.895,-5.732944094377833,36.75157254399053,0.0,1
1151,4019,522,3,10864.040399810528,10864.040282806987,145.0,22354.0,5.5826805651732215e-09,3459.318084027156,5334.068017321702,1.895,2.514477804871736,-29.870828494740056,0.0,1
1152,4025,3,3,10835.752039362078,10835.751925585744,103.0,5845.0,1.292490416229389e-07,3601.5905881852677,6037.32501315549,1.895,-3.462953656196146,-30.04940891272744,0.0,1
1153,4030,8,3,10836.170491496352,10836.17037532297,91.0,5933.0,6.5088439275913195e-09,3594.522311546812,5853.689981158881,1.895,-0.022339665428164,-38.343243246568896,0.0,1
1154,4033,11,3,10836.332491967774,10836.332383148743,67.0,6005.0,1.4126356810055e-08,3587.707653165134,5783.289633874726,1.895,-0.029014836566174,29.90536885747278,0.0,1
1155,4035,13,3,10836.426293968276,10836.4261810482,85.0,6049.0,1.3492370273440612e-08,3597.8299010842147,5866.664146521555,1.895,-0.017252738365923,-29.581976519168844,0.0,1
1156,4039,17,3,10836.752036209407,10836.751925585744,103.0,6170.0,4.782903491270784e-08,3598.1522090751737,6007.311348407289,1.895,-3.315349345254428,-29.95621339044029,0.0,1
